RAMO,RAMO SIGLAS,RAMO DESCRIPCION,INSTITUCION SIGLAS,INSTITUCION NOMBRE,UR,AÑO,INDICE DE SATISFACCIÓN LABORAL
12,SS,Secretaría de Salud,INCAN,Instituto Nacional de Cancerología,NBV,2015,76
12,SS,Secretaría de Salud,INCAN,Instituto Nacional de Cancerología,NBV,2016,76
12,SS,Secretaría de Salud,INCMN_SZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,NCG,2010,76
12,SS,Secretaría de Salud,INCMN_SZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,NCG,2011,75
12,SS,Secretaría de Salud,INCMN_SZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,NCG,2012,74
12,SS,Secretaría de Salud,INCMN_SZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,NCG,2013,77
12,SS,Secretaría de Salud,INCMN_SZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,NCG,2014,76
12,SS,Secretaría de Salud,INCMN_SZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,NCG,2015,79
12,SS,Secretaría de Salud,INCMN_SZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,NCG,2016,74
12,SS,Secretaría de Salud,INER_ICV,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,NCD,2010,75
12,SS,Secretaría de Salud,INER_ICV,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,NCD,2011,77
12,SS,Secretaría de Salud,INER_ICV,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,NCD,2012,77
12,SS,Secretaría de Salud,INER_ICV,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,NCD,2013,78
12,SS,Secretaría de Salud,INER_ICV,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,NCD,2014,81
12,SS,Secretaría de Salud,INER_ICV,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,NCD,2015,80
12,SS,Secretaría de Salud,INER_ICV,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,NCD,2016,75
12,SS,Secretaría de Salud,INGER,Instituto de Geriatría,W00,2010,76
12,SS,Secretaría de Salud,INGER,Instituto de Geriatría,W00,2011,74
12,SS,Secretaría de Salud,INGER,Instituto de Geriatría,W00,2012,77
12,SS,Secretaría de Salud,INGER,Instituto de Geriatría,W00,2013,83
12,SS,Secretaría de Salud,INGER,Instituto de Geriatría,W00,2014,82
12,SS,Secretaría de Salud,INGER,Instituto de Geriatría,W00,2015,80
12,SS,Secretaría de Salud,INGER,Instituto de Geriatría,W00,2016,82
12,SS,Secretaría de Salud,INMEGEN,Instituto Nacional de Medicina Genómica,NCH,2010,67
12,SS,Secretaría de Salud,INMEGEN,Instituto Nacional de Medicina Genómica,NCH,2011,69
12,SS,Secretaría de Salud,INMEGEN,Instituto Nacional de Medicina Genómica,NCH,2012,74
12,SS,Secretaría de Salud,INMEGEN,Instituto Nacional de Medicina Genómica,NCH,2013,69
12,SS,Secretaría de Salud,INMEGEN,Instituto Nacional de Medicina Genómica,NCH,2014,73
12,SS,Secretaría de Salud,INMEGEN,Instituto Nacional de Medicina Genómica,NCH,2015,77
12,SS,Secretaría de Salud,INMEGEN,Instituto Nacional de Medicina Genómica,NCH,2016,71
12,SS,Secretaría de Salud,INNN_MVS,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,NCK,2010,78
12,SS,Secretaría de Salud,INNN_MVS,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,NCK,2011,76
12,SS,Secretaría de Salud,INNN_MVS,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,NCK,2012,74
12,SS,Secretaría de Salud,INNN_MVS,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,NCK,2013,79
12,SS,Secretaría de Salud,INNN_MVS,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,NCK,2014,81
12,SS,Secretaría de Salud,INNN_MVS,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,NCK,2015,78
12,SS,Secretaría de Salud,INNN_MVS,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,NCK,2016,85
12,SS,Secretaría de Salud,INP,Instituto Nacional de Pediatría,NCZ,2010,57
12,SS,Secretaría de Salud,INP,Instituto Nacional de Pediatría,NCZ,2011,73
12,SS,Secretaría de Salud,INP,Instituto Nacional de Pediatría,NCZ,2012,75
12,SS,Secretaría de Salud,INP,Instituto Nacional de Pediatría,NCZ,2013,76
12,SS,Secretaría de Salud,INP,Instituto Nacional de Pediatría,NCZ,2014,80
12,SS,Secretaría de Salud,INP,Instituto Nacional de Pediatría,NCZ,2015,79
12,SS,Secretaría de Salud,INP,Instituto Nacional de Pediatría,NCZ,2016,78
12,SS,Secretaría de Salud,INP_RFM,Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz,M7F,2010,73
12,SS,Secretaría de Salud,INP_RFM,Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz,M7F,2011,74
12,SS,Secretaría de Salud,INP_RFM,Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz,M7F,2012,78
12,SS,Secretaría de Salud,INP_RFM,Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz,M7F,2013,81
12,SS,Secretaría de Salud,INP_RFM,Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz,M7F,2014,80
12,SS,Secretaría de Salud,INP_RFM,Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz,M7F,2015,83
12,SS,Secretaría de Salud,INP_RFM,Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz,M7F,2016,78
12,SS,Secretaría de Salud,INPER_IER,Instituto Nacional de Perinatología Isidro Espinosa de los Reyes,NDE,2010,71
12,SS,Secretaría de Salud,INPER_IER,Instituto Nacional de Perinatología Isidro Espinosa de los Reyes,NDE,2011,70
12,SS,Secretaría de Salud,INPER_IER,Instituto Nacional de Perinatología Isidro Espinosa de los Reyes,NDE,2012,75
12,SS,Secretaría de Salud,INPER_IER,Instituto Nacional de Perinatología Isidro Espinosa de los Reyes,NDE,2013,76
12,SS,Secretaría de Salud,INPER_IER,Instituto Nacional de Perinatología Isidro Espinosa de los Reyes,NDE,2014,75
12,SS,Secretaría de Salud,INPER_IER,Instituto Nacional de Perinatología Isidro Espinosa de los Reyes,NDE,2015,73
12,SS,Secretaría de Salud,INPER_IER,Instituto Nacional de Perinatología Isidro Espinosa de los Reyes,NDE,2016,76
12,SS,Secretaría de Salud,INR,Instituto Nacional de Rehabilitación,NDF,2010,70
12,SS,Secretaría de Salud,INR,Instituto Nacional de Rehabilitación,NDF,2011,73
12,SS,Secretaría de Salud,INR,Instituto Nacional de Rehabilitación,NDF,2012,74
12,SS,Secretaría de Salud,INR,Instituto Nacional de Rehabilitación,NDF,2013,76
12,SS,Secretaría de Salud,INR,Instituto Nacional de Rehabilitación,NDF,2014,78
12,SS,Secretaría de Salud,INR,Instituto Nacional de Rehabilitación,NDF,2015,79
12,SS,Secretaría de Salud,INR,Instituto Nacional de Rehabilitación,NDF,2016,76
12,SS,Secretaría de Salud,INSP,Instituto Nacional de Salud Pública,NDY,2010,72
12,SS,Secretaría de Salud,INSP,Instituto Nacional de Salud Pública,NDY,2011,70
12,SS,Secretaría de Salud,INSP,Instituto Nacional de Salud Pública,NDY,2012,72
12,SS,Secretaría de Salud,INSP,Instituto Nacional de Salud Pública,NDY,2013,73
12,SS,Secretaría de Salud,INSP,Instituto Nacional de Salud Pública,NDY,2014,77
12,SS,Secretaría de Salud,INSP,Instituto Nacional de Salud Pública,NDY,2015,77
12,SS,Secretaría de Salud,INSP,Instituto Nacional de Salud Pública,NDY,2016,73
12,SS,Secretaría de Salud,SAP,Servicios de Atención Psiquiátrica,N00,2010,72
12,SS,Secretaría de Salud,SAP,Servicios de Atención Psiquiátrica,N00,2011,74
12,SS,Secretaría de Salud,SAP,Servicios de Atención Psiquiátrica,N00,2012,76
12,SS,Secretaría de Salud,SAP,Servicios de Atención Psiquiátrica,N00,2013,75
12,SS,Secretaría de Salud,SAP,Servicios de Atención Psiquiátrica,N00,2014,78
12,SS,Secretaría de Salud,SAP,Servicios de Atención Psiquiátrica,N00,2015,79
12,SS,Secretaría de Salud,SAP,Servicios de Atención Psiquiátrica,N00,2016,76
12,SS,Secretaría de Salud,SN_DIF,Sistema Nacional para el Desarrollo Integral de la Familia,NHK,2010,78
12,SS,Secretaría de Salud,SN_DIF,Sistema Nacional para el Desarrollo Integral de la Familia,NHK,2011,78
12,SS,Secretaría de Salud,SN_DIF,Sistema Nacional para el Desarrollo Integral de la Familia,NHK,2012,80
12,SS,Secretaría de Salud,SN_DIF,Sistema Nacional para el Desarrollo Integral de la Familia,NHK,2013,80
12,SS,Secretaría de Salud,SN_DIF,Sistema Nacional para el Desarrollo Integral de la Familia,NHK,2014,80
12,SS,Secretaría de Salud,SN_DIF,Sistema Nacional para el Desarrollo Integral de la Familia,NHK,2015,81
12,SS,Secretaría de Salud,SN_DIF,Sistema Nacional para el Desarrollo Integral de la Familia,NHK,2016,77
12,SS,Secretaría de Salud,SS,Secretaría de Salud,100,2010,71
12,SS,Secretaría de Salud,SS,Secretaría de Salud,100,2011,74
12,SS,Secretaría de Salud,SS,Secretaría de Salud,100,2012,75
12,SS,Secretaría de Salud,SS,Secretaría de Salud,100,2013,74
12,SS,Secretaría de Salud,SS,Secretaría de Salud,100,2014,77
12,SS,Secretaría de Salud,SS,Secretaría de Salud,100,2015,77
12,SS,Secretaría de Salud,SS,Secretaría de Salud,100,2016,73
13,SEMAR,Secretaría de Marina,SEMAR,Secretaría de Marina,100,2010,84
13,SEMAR,Secretaría de Marina,SEMAR,Secretaría de Marina,100,2011,84
13,SEMAR,Secretaría de Marina,SEMAR,Secretaría de Marina,100,2012,85
13,SEMAR,Secretaría de Marina,SEMAR,Secretaría de Marina,100,2013,85
13,SEMAR,Secretaría de Marina,SEMAR,Secretaría de Marina,100,2014,86
13,SEMAR,Secretaría de Marina,SEMAR,Secretaría de Marina,100,2015,86
13,SEMAR,Secretaría de Marina,SEMAR,Secretaría de Marina,100,2016,86
14,STPS,Secretaría del Trabajo y Previsión Social,CONAMPROS,Comité Nacional Mixto de Protección al Salario,B00,2010,76
14,STPS,Secretaría del Trabajo y Previsión Social,CONAMPROS,Comité Nacional Mixto de Protección al Salario,B00,2011,78
14,STPS,Secretaría del Trabajo y Previsión Social,CONAMPROS,Comité Nacional Mixto de Protección al Salario,B00,2012,75
14,STPS,Secretaría del Trabajo y Previsión Social,CONAMPROS,Comité Nacional Mixto de Protección al Salario,B00,2013,75
14,STPS,Secretaría del Trabajo y Previsión Social,CONAMPROS,Comité Nacional Mixto de Protección al Salario,B00,2014,77
14,STPS,Secretaría del Trabajo y Previsión Social,CONAMPROS,Comité Nacional Mixto de Protección al Salario,B00,2015,78
14,STPS,Secretaría del Trabajo y Previsión Social,CONAMPROS,Comité Nacional Mixto de Protección al Salario,B00,2016,80
14,STPS,Secretaría del Trabajo y Previsión Social,CONASAMI,Comisión Nacional de los Salarios Mínimos,PBJ,2010,80
14,STPS,Secretaría del Trabajo y Previsión Social,CONASAMI,Comisión Nacional de los Salarios Mínimos,PBJ,2011,78
14,STPS,Secretaría del Trabajo y Previsión Social,CONASAMI,Comisión Nacional de los Salarios Mínimos,PBJ,2012,81
14,STPS,Secretaría del Trabajo y Previsión Social,CONASAMI,Comisión Nacional de los Salarios Mínimos,PBJ,2013,80
14,STPS,Secretaría del Trabajo y Previsión Social,CONASAMI,Comisión Nacional de los Salarios Mínimos,PBJ,2014,81
14,STPS,Secretaría del Trabajo y Previsión Social,CONASAMI,Comisión Nacional de los Salarios Mínimos,PBJ,2015,85
14,STPS,Secretaría del Trabajo y Previsión Social,CONASAMI,Comisión Nacional de los Salarios Mínimos,PBJ,2016,75
14,STPS,Secretaría del Trabajo y Previsión Social,INFONACOT,Instituto del Fondo Nacional para el Consumo de los Trabajadores ,P7R,2011,80
14,STPS,Secretaría del Trabajo y Previsión Social,INFONACOT,Instituto del Fondo Nacional para el Consumo de los Trabajadores ,P7R,2012,81
14,STPS,Secretaría del Trabajo y Previsión Social,INFONACOT,Instituto del Fondo Nacional para el Consumo de los Trabajadores ,P7R,2013,81
14,STPS,Secretaría del Trabajo y Previsión Social,INFONACOT,Instituto del Fondo Nacional para el Consumo de los Trabajadores ,P7R,2014,84
14,STPS,Secretaría del Trabajo y Previsión Social,INFONACOT,Instituto del Fondo Nacional para el Consumo de los Trabajadores ,P7R,2015,87
14,STPS,Secretaría del Trabajo y Previsión Social,INFONACOT,Instituto del Fondo Nacional para el Consumo de los Trabajadores ,P7R,2016,82
14,STPS,Secretaría del Trabajo y Previsión Social,PROFEDET,Procuraduría Federal de la Defensa del Trabajo ,A00,2010,80
14,STPS,Secretaría del Trabajo y Previsión Social,PROFEDET,Procuraduría Federal de la Defensa del Trabajo ,A00,2011,79
14,STPS,Secretaría del Trabajo y Previsión Social,PROFEDET,Procuraduría Federal de la Defensa del Trabajo ,A00,2012,81
14,STPS,Secretaría del Trabajo y Previsión Social,PROFEDET,Procuraduría Federal de la Defensa del Trabajo ,A00,2013,78
14,STPS,Secretaría del Trabajo y Previsión Social,PROFEDET,Procuraduría Federal de la Defensa del Trabajo ,A00,2014,81
14,STPS,Secretaría del Trabajo y Previsión Social,PROFEDET,Procuraduría Federal de la Defensa del Trabajo ,A00,2015,80
14,STPS,Secretaría del Trabajo y Previsión Social,PROFEDET,Procuraduría Federal de la Defensa del Trabajo ,A00,2016,79
14,STPS,Secretaría del Trabajo y Previsión Social,STPS,Secretaría del Trabajo y Previsión Social,100,2010,76
14,STPS,Secretaría del Trabajo y Previsión Social,STPS,Secretaría del Trabajo y Previsión Social,100,2011,77
14,STPS,Secretaría del Trabajo y Previsión Social,STPS,Secretaría del Trabajo y Previsión Social,100,2012,78
14,STPS,Secretaría del Trabajo y Previsión Social,STPS,Secretaría del Trabajo y Previsión Social,100,2013,77
14,STPS,Secretaría del Trabajo y Previsión Social,STPS,Secretaría del Trabajo y Previsión Social,100,2014,79
14,STPS,Secretaría del Trabajo y Previsión Social,STPS,Secretaría del Trabajo y Previsión Social,100,2015,80
14,STPS,Secretaría del Trabajo y Previsión Social,STPS,Secretaría del Trabajo y Previsión Social,100,2016,76
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",CONAVI,Comisión Nacional de Vivienda,QCW,2010,75
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",CONAVI,Comisión Nacional de Vivienda,QCW,2011,78
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",CONAVI,Comisión Nacional de Vivienda,QCW,2012,80
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",CONAVI,Comisión Nacional de Vivienda,QCW,2013,77
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",CONAVI,Comisión Nacional de Vivienda,QCW,2014,78
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",CONAVI,Comisión Nacional de Vivienda,QCW,2015,76
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",CONAVI,Comisión Nacional de Vivienda,QCW,2016,75
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",CORETT,Comisión para la Regularización de la Tenencia de la Tierra,VQX,2010,72
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",CORETT,Comisión para la Regularización de la Tenencia de la Tierra,VQX,2011,71
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",CORETT,Comisión para la Regularización de la Tenencia de la Tierra,VQX,2012,71
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",CORETT,Comisión para la Regularización de la Tenencia de la Tierra,VQX,2013,71
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",CORETT,Comisión para la Regularización de la Tenencia de la Tierra,VQX,2014,72
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",CORETT,Comisión para la Regularización de la Tenencia de la Tierra,VQX,2015,75
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",CORETT,Comisión para la Regularización de la Tenencia de la Tierra,VQX,2016,66
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",FIFONAFE,Fideicomiso Fondo Nacional de Fomento Ejidal,QUE,2010,71
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",FIFONAFE,Fideicomiso Fondo Nacional de Fomento Ejidal,QUE,2011,72
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",FIFONAFE,Fideicomiso Fondo Nacional de Fomento Ejidal,QUE,2012,75
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",FIFONAFE,Fideicomiso Fondo Nacional de Fomento Ejidal,QUE,2013,77
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",FIFONAFE,Fideicomiso Fondo Nacional de Fomento Ejidal,QUE,2014,76
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",FIFONAFE,Fideicomiso Fondo Nacional de Fomento Ejidal,QUE,2015,78
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",FIFONAFE,Fideicomiso Fondo Nacional de Fomento Ejidal,QUE,2016,81
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",FONHAPO,Fideicomiso Fondo Nacional de Habitaciones Populares,QIQ,2010,75
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",FONHAPO,Fideicomiso Fondo Nacional de Habitaciones Populares,QIQ,2011,78
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",FONHAPO,Fideicomiso Fondo Nacional de Habitaciones Populares,QIQ,2012,76
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",FONHAPO,Fideicomiso Fondo Nacional de Habitaciones Populares,QIQ,2013,79
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",FONHAPO,Fideicomiso Fondo Nacional de Habitaciones Populares,QIQ,2014,78
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",FONHAPO,Fideicomiso Fondo Nacional de Habitaciones Populares,QIQ,2015,79
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",FONHAPO,Fideicomiso Fondo Nacional de Habitaciones Populares,QIQ,2016,76
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",PA,Procuraduría Agraria,QEZ,2010,72
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",PA,Procuraduría Agraria,QEZ,2011,75
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",PA,Procuraduría Agraria,QEZ,2012,75
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",PA,Procuraduría Agraria,QEZ,2013,75
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",PA,Procuraduría Agraria,QEZ,2014,77
15,SEDATU,"Secretaria de Desarrollo Agrario, Territorial y Urbano",PA,Procuraduría Agraria,QEZ,2015,79
