"matricula","carrera","genero","promedio","edad","peso","altura"
5191,"MECATRONICA","M",82.36,20,84.13,184.13
5192,"SISTEMAS","F",90.52,22,57.65,157.65
5193,"SISTEMAS","F",82.93,20,57.45,157.45
5194,"ARQUITECTURA","F",86.16,21,60.53,160.53
5195,"QUIMICA","M",81.95,20,84.96,184.96
5196,"MECANICA","M",91.61,23,80,180
5197,"BIOQUIMICA","M",88.23,22,82.45,182.45
5198,"INFORMATICA","M",82.08,20,78.96,178.96
5199,"SISTEMAS","M",83.41,20,83.74,183.74
5200,"ADMINISTRACION","M",82.97,20,82.68,182.68
5201,"SISTEMAS","M",89.24,22,87.41,187.41
5202,"INDUSTRIAL","M",79.4,19,79.2,179.2
5203,"INFORMATICA","F",81.84,20,60.06,160.06
5204,"ARQUITECTURA","F",91.51,23,62.84,162.84
5205,"BIOQUIMICA","M",85.35,21,72.07,172.07
5206,"INDUSTRIAL","F",85.87,21,54.78,154.78
5207,"SISTEMAS","M",87.01,21,81.98,181.98
5208,"ARQUITECTURA","F",91.81,23,59.95,159.95
5209,"INDUSTRIAL","M",87.95,22,83.74,183.74
5210,"TIC","M",84.18,20,84.29,184.29
5211,"ELECTRICA","M",86.35,21,79.8,179.8
5212,"MECANICA","F",83.01,20,61.34,161.34
5213,"ADMINISTRACION","M",88.43,22,80.68,180.68
5214,"MECANICA","M",87.6,21,84.97,184.97
5215,"ADMINISTRACION","F",87.91,22,61.54,161.54
5216,"ARQUITECTURA","F",87.33,21,58.53,158.53
5217,"MECATRONICA","M",83.89,20,70.72,170.72
5218,"MECANICA","M",90.61,22,82.23,182.23
5219,"CIVIL","F",88.94,22,60.5,160.5
5220,"ELECTRONICA","F",88.91,22,56.41,156.41
5221,"QUIMICA","F",90.84,22,61.26,161.26
5222,"INDUSTRIAL","M",86.58,21,77.55,177.55
5223,"BIOQUIMICA","M",89.66,22,82.16,182.16
5224,"ELECTRICA","F",85.66,21,58.49,158.49
5225,"TIC","F",84.28,21,65.72,165.72
5226,"TIC","M",82.67,20,80.84,180.84
5227,"ELECTRONICA","F",86.82,21,59.23,159.23
5228,"SISTEMAS","F",86.03,21,62.69,162.69
5229,"ELECTRICA","M",81.13,20,76.98,176.98
5230,"MECANICA","M",82.24,20,78.92,178.92
5231,"ELECTRONICA","F",81.39,20,60.41,160.41
5232,"MECANICA","F",83.23,20,59.52,159.52
5233,"ADMINISTRACION","F",88.05,22,62.43,162.43
5234,"QUIMICA","F",84.22,20,58.99,158.99
5235,"CIVIL","F",89.25,22,58.29,158.29
5236,"BIOQUIMICA","F",87.89,22,61.22,161.22
5237,"SISTEMAS","M",87.1,21,81.6,181.6
5238,"MECANICA","F",81.38,20,58.02,158.02
5239,"TIC","F",89.91,22,62.07,162.07
5240,"TIC","F",87.4,21,58.34,158.34
5241,"BIOQUIMICA","F",89.66,22,58.73,158.73
5242,"BIOQUIMICA","F",90.48,22,59.09,159.09
5243,"SISTEMAS","M",88.93,22,81.93,181.93
5244,"ARQUITECTURA","M",90.43,22,73.59,173.59
5245,"TIC","F",90.38,22,59.1,159.1
5246,"INDUSTRIAL","M",89.44,22,86.7,186.7
5247,"SISTEMAS","F",86.63,21,59.15,159.15
5248,"MECANICA","M",82.93,20,80.06,180.06
5249,"BIOQUIMICA","M",85.77,21,80.04,180.04
5250,"MECATRONICA","F",87.88,22,62.33,162.33
5251,"SISTEMAS","M",86.25,21,76.15,176.15
5252,"MECANICA","F",89.42,22,64.49,164.49
5253,"ADMINISTRACION","M",85.95,21,73.32,173.32
5254,"BIOQUIMICA","M",85.9,21,82.6,182.6
5255,"ARQUITECTURA","M",80.76,19,81.45,181.45
5256,"CIVIL","F",87.99,22,60.6,160.6
5257,"BIOQUIMICA","M",88.41,22,77.75,177.75
5258,"ELECTRICA","M",83.14,20,82.4,182.4
5259,"ADMINISTRACION","F",82.55,20,64.44,164.44
5260,"QUIMICA","M",88.08,22,83.02,183.02
5261,"QUIMICA","F",86.79,21,63.28,163.28
5262,"TIC","M",85.92,21,79.65,179.65
5263,"MECATRONICA","F",85.44,21,61.12,161.12
5264,"CIVIL","M",84.37,21,77.09,177.09
5265,"TIC","M",79.05,19,80.26,180.26
5266,"INDUSTRIAL","M",89.77,22,84.86,184.86
5267,"INDUSTRIAL","M",82.07,20,81.47,181.47
5268,"BIOQUIMICA","F",81.26,20,57.53,157.53
5269,"SISTEMAS","F",84.38,21,59.88,159.88
5270,"ELECTRONICA","M",85.93,21,83.11,183.11
5271,"ELECTRICA","F",85.28,21,61.02,161.02
5272,"QUIMICA","M",83.31,20,80.35,180.35
5273,"MECANICA","M",90.43,22,79.09,179.09
5274,"INDUSTRIAL","F",82.6,20,59.82,159.82
5275,"SISTEMAS","F",86.42,21,62.68,162.68
5276,"MECANICA","M",83.26,20,77.57,177.57
5277,"ADMINISTRACION","M",82.97,20,77.51,177.51
5278,"MECANICA","M",85.09,21,80.36,180.36
5279,"MECANICA","F",85.46,21,64.54,164.54
5280,"ELECTRONICA","F",84.57,21,60.67,160.67
5281,"ADMINISTRACION","M",87.22,21,76.52,176.52
5282,"ADMINISTRACION","F",87.27,21,59.72,159.72
5283,"QUIMICA","M",83.55,20,78.33,178.33
5284,"QUIMICA","F",88.8,22,62.68,162.68
5285,"ADMINISTRACION","F",80.76,19,60.41,160.41
5286,"INDUSTRIAL","M",88.97,22,75.38,175.38
5287,"ELECTRONICA","M",87.07,21,82.44,182.44
5288,"ADMINISTRACION","F",81.83,20,59.29,159.29
5289,"CIVIL","F",84.83,21,60.41,160.41
5290,"ELECTRICA","M",84.54,21,82.19,182.19
5291,"ADMINISTRACION","M",91.96,23,82.62,182.62
5292,"SISTEMAS","M",86.78,21,76.53,176.53
5293,"INDUSTRIAL","M",83.26,20,80.21,180.21
5294,"SISTEMAS","M",80.77,19,75.14,175.14
5295,"ADMINISTRACION","M",86.77,21,85.78,185.78
5296,"ADMINISTRACION","M",86.08,21,80.85,180.85
5297,"CIVIL","F",85.94,21,62.25,162.25
5298,"ELECTRONICA","F",86.28,21,59.96,159.96
5299,"TIC","F",89.48,22,61.53,161.53
5300,"ELECTRICA","M",81.65,20,85.8,185.8
5301,"SISTEMAS","F",80.75,19,60,160
5302,"MECATRONICA","F",83.7,20,58.52,158.52
5303,"INFORMATICA","M",86.18,21,82.83,182.83
5304,"ARQUITECTURA","F",87.26,21,58.26,158.26
5305,"CIVIL","F",84.9,21,65.54,165.54
5306,"ARQUITECTURA","M",86.59,21,80.24,180.24
5307,"ADMINISTRACION","F",85.77,21,56.96,156.96
5308,"ADMINISTRACION","M",88.21,22,80.37,180.37
5309,"SISTEMAS","F",83.01,20,62.26,162.26
5310,"QUIMICA","M",83.79,20,79.26,179.26
5311,"ELECTRONICA","M",81.61,20,84.07,184.07
5312,"BIOQUIMICA","M",89.6,22,80.78,180.78
5313,"TIC","M",89.26,22,74.62,174.62
5314,"QUIMICA","F",87.6,21,62.67,162.67
5315,"INFORMATICA","F",86.84,21,59.57,159.57
5316,"BIOQUIMICA","F",88.09,22,58.8,158.8
5317,"ADMINISTRACION","M",89.6,22,82.03,182.03
5318,"CIVIL","F",90.11,22,63.32,163.32
5319,"MECANICA","F",89.5,22,59.04,159.04
5320,"INFORMATICA","F",84.23,20,57.95,157.95
5321,"ELECTRONICA","M",84.83,21,82.91,182.91
5322,"ELECTRONICA","F",82.2,20,61.43,161.43
5323,"ADMINISTRACION","M",89.45,22,82.35,182.35
5324,"MECATRONICA","M",80.96,20,80.61,180.61
5325,"TIC","F",84.19,20,60.9,160.9
5326,"QUIMICA","M",84.08,20,75.54,175.54
5327,"ADMINISTRACION","F",86.35,21,62.3,162.3
5328,"QUIMICA","F",87.42,21,59.48,159.48
5329,"TIC","F",81.04,20,60.78,160.78
5330,"SISTEMAS","F",84.24,20,60.33,160.33
5331,"QUIMICA","F",86.55,21,62.23,162.23
5332,"ARQUITECTURA","M",82.47,20,77.44,177.44
5333,"QUIMICA","M",87.15,21,81.72,181.72
5334,"SISTEMAS","F",80.84,20,65.13,165.13
5335,"MECATRONICA","M",87.93,22,78.84,178.84
5336,"TIC","M",88.89,22,74.37,174.37
5337,"MECATRONICA","F",87.63,21,60.83,160.83
5338,"INDUSTRIAL","F",90.67,22,55.27,155.27
5339,"ELECTRONICA","M",96.22,24,79.07,179.07
5340,"ARQUITECTURA","F",88.41,22,60.44,160.44
5341,"ARQUITECTURA","M",90.52,22,79.41,179.41
5342,"MECATRONICA","M",79.51,19,85.69,185.69
5343,"QUIMICA","F",89.17,22,59.37,159.37
5344,"SISTEMAS","M",84.84,21,81.31,181.31
5345,"INFORMATICA","F",85.51,21,59.17,159.17
5346,"SISTEMAS","F",88.12,22,58.3,158.3
5347,"QUIMICA","M",87.06,21,76.36,176.36
5348,"MECATRONICA","F",92.33,23,59.22,159.22
5349,"ELECTRONICA","F",86.79,21,62.41,162.41
5350,"INFORMATICA","F",87.96,22,57.74,157.74
5351,"BIOQUIMICA","F",88.07,22,57.82,157.82
5352,"MECATRONICA","F",83.71,20,60.8,160.8
5353,"BIOQUIMICA","F",82.86,20,58.16,158.16
5354,"ELECTRONICA","M",86.06,21,82.86,182.86
5355,"BIOQUIMICA","F",82.28,20,56.93,156.93
5356,"BIOQUIMICA","M",86.57,21,82.06,182.06
5357,"CIVIL","M",82,20,80.7,180.7
5358,"MECATRONICA","M",83.1,20,75.56,175.56
5359,"TIC","F",85.66,21,58.9,158.9
5360,"BIOQUIMICA","F",78.29,19,60.64,160.64
5361,"INDUSTRIAL","F",79.3,19,62.04,162.04
5362,"ELECTRICA","F",91.01,22,60.58,160.58
5363,"BIOQUIMICA","F",84.34,21,62.73,162.73
5364,"SISTEMAS","M",86.8,21,83.01,183.01
5365,"SISTEMAS","M",82.71,20,79.06,179.06
5366,"ARQUITECTURA","F",94.57,23,63.86,163.86
5367,"SISTEMAS","F",88.72,22,57.11,157.11
5368,"BIOQUIMICA","F",86.94,21,60.48,160.48
5369,"TIC","M",80.38,19,82.02,182.02
5370,"ADMINISTRACION","M",83.53,20,77.76,177.76
5371,"ADMINISTRACION","M",92.42,23,84.89,184.89
5372,"INDUSTRIAL","M",80.46,19,83.25,183.25
5373,"BIOQUIMICA","F",87.57,21,61.53,161.53
5374,"INDUSTRIAL","F",83.94,20,61.18,161.18
5375,"ELECTRICA","F",90.14,22,60.22,160.22
5376,"ELECTRONICA","F",87.41,21,59.87,159.87
5377,"ELECTRICA","F",87.87,22,61.83,161.83
5378,"ADMINISTRACION","F",84.48,21,59.16,159.16
5379,"CIVIL","F",84.25,20,57.86,157.86
5380,"ELECTRICA","M",86.39,21,79.04,179.04
5381,"BIOQUIMICA","M",90.19,22,81.93,181.93
5382,"ARQUITECTURA","F",87.6,21,55.23,155.23
5383,"TIC","M",89.02,22,82.25,182.25
5384,"CIVIL","M",84.4,21,78.9,178.9
5385,"QUIMICA","F",84.48,21,59.4,159.4
5386,"ARQUITECTURA","M",90.59,22,82.88,182.88
5387,"INDUSTRIAL","M",87.07,21,77.46,177.46
5388,"MECANICA","F",89.16,22,61.14,161.14
5389,"INDUSTRIAL","M",86.02,21,76,176
5390,"MECANICA","F",87.9,22,59.72,159.72
5391,"ELECTRICA","F",80.63,19,62.51,162.51
5392,"BIOQUIMICA","F",84.79,21,63.68,163.68
5393,"ARQUITECTURA","F",84.02,20,57.45,157.45
5394,"TIC","F",85.95,21,59.5,159.5
5395,"INFORMATICA","M",90.64,22,83.85,183.85
5396,"ELECTRONICA","M",82.13,20,78.98,178.98
5397,"ELECTRONICA","M",84.72,21,89.2,189.2
5398,"QUIMICA","F",91.85,23,61.4,161.4
5399,"INFORMATICA","M",83.12,20,82.19,182.19
5400,"TIC","M",92.83,23,72.81,172.81
5401,"MECANICA","F",86.83,21,56.5,156.5
5402,"INFORMATICA","F",87.76,22,58.31,158.31
5403,"ARQUITECTURA","F",89.16,22,59.13,159.13
5404,"MECANICA","M",87.05,21,79.54,179.54
5405,"MECANICA","M",88.51,22,82.32,182.32
5406,"CIVIL","F",92.57,23,60.59,160.59
5407,"TIC","M",81.98,20,77.9,177.9
5408,"SISTEMAS","F",85.66,21,60.48,160.48
5409,"QUIMICA","F",85.79,21,59.85,159.85
5410,"TIC","F",86.36,21,62.32,162.32
5411,"TIC","M",81.08,20,79.6,179.6
5412,"CIVIL","M",86.11,21,73.16,173.16
5413,"SISTEMAS","F",83.21,20,57.48,157.48
5414,"MECANICA","F",81.71,20,57.41,157.41
5415,"ELECTRICA","M",84.66,21,75.45,175.45
5416,"INDUSTRIAL","M",81.88,20,82.35,182.35
5417,"INDUSTRIAL","M",87.85,22,79.24,179.24
5418,"SISTEMAS","F",86.63,21,55.76,155.76
5419,"QUIMICA","F",82.63,20,57.28,157.28
5420,"ARQUITECTURA","F",88.81,22,57.47,157.47
5421,"BIOQUIMICA","M",86.1,21,71.87,171.87
5422,"ARQUITECTURA","M",87.46,21,80.29,180.29
5423,"QUIMICA","M",86.99,21,80.9,180.9
5424,"INFORMATICA","F",86.05,21,53.92,153.92
5425,"INFORMATICA","M",88.72,22,80.04,180.04
5426,"QUIMICA","M",93.62,23,78.55,178.55
5427,"SISTEMAS","F",84.28,21,59.19,159.19
5428,"MECATRONICA","F",85.9,21,58.87,158.87
5429,"ELECTRONICA","M",84.28,21,74.37,174.37
5430,"ELECTRONICA","M",85.74,21,77.28,177.28
5431,"ELECTRICA","M",90.95,22,78.1,178.1
5432,"ELECTRICA","M",90.8,22,82.65,182.65
5433,"MECATRONICA","M",80.31,19,82.48,182.48
5434,"TIC","M",83.83,20,78.4,178.4
5435,"ARQUITECTURA","M",84.18,20,78.57,178.57
5436,"BIOQUIMICA","F",87.61,21,56.11,156.11
5437,"INFORMATICA","F",88.88,22,58.74,158.74
5438,"MECANICA","F",89.56,22,63.02,163.02
5439,"ELECTRICA","F",84.94,21,61.41,161.41
5440,"ELECTRICA","F",90.83,22,59.77,159.77
5441,"QUIMICA","F",85.02,21,58.99,158.99
5442,"BIOQUIMICA","F",81.93,20,60.2,160.2
5443,"MECATRONICA","F",84.58,21,58.63,158.63
5444,"INFORMATICA","F",82,20,58.03,158.03
5445,"CIVIL","F",86.54,21,59.69,159.69
5446,"ELECTRICA","F",89.59,22,55.65,155.65
5447,"BIOQUIMICA","F",80.85,20,56.69,156.69
5448,"ELECTRICA","F",85.19,21,61.29,161.29
5449,"MECANICA","F",83.41,20,59.62,159.62
5450,"MECATRONICA","M",87.67,21,82.01,182.01
5451,"MECANICA","F",86.99,21,58.57,158.57
5452,"CIVIL","M",88.78,22,78.96,178.96
5453,"QUIMICA","M",85.23,21,79.23,179.23
5454,"TIC","F",90.22,22,61.37,161.37
5455,"ARQUITECTURA","M",88.84,22,81.28,181.28
5456,"ADMINISTRACION","F",86.11,21,58.65,158.65
5457,"ARQUITECTURA","F",91.24,23,61.13,161.13
5458,"MECATRONICA","M",89.24,22,80.34,180.34
5459,"ELECTRICA","F",80.06,19,60.23,160.23
5460,"ADMINISTRACION","F",86.71,21,58.99,158.99
5461,"SISTEMAS","M",82.82,20,80.17,180.17
5462,"CIVIL","F",87.25,21,61.42,161.42
5463,"ADMINISTRACION","M",86.31,21,83.67,183.67
5464,"ELECTRICA","F",86.61,21,61.1,161.1
5465,"MECANICA","F",92.3,23,58.64,158.64
5466,"TIC","M",82.67,20,81.07,181.07
5467,"INDUSTRIAL","M",92.6,23,75.85,175.85
5468,"MECATRONICA","M",88.81,22,80.63,180.63
5469,"BIOQUIMICA","F",86.55,21,58.61,158.61
5470,"INFORMATICA","M",87.94,22,84.59,184.59
5471,"ELECTRICA","M",84.43,21,82.27,182.27
5472,"ADMINISTRACION","F",84.66,21,56.62,156.62
5473,"QUIMICA","M",82.57,20,76.79,176.79
5474,"ELECTRONICA","F",84.63,21,60.74,160.74
5475,"ELECTRONICA","F",87.05,21,61.32,161.32
5476,"SISTEMAS","M",89.05,22,81.9,181.9
5477,"QUIMICA","M",90.17,22,82.73,182.73
5478,"INDUSTRIAL","M",86.66,21,78.64,178.64
5479,"ADMINISTRACION","M",86.46,21,76.57,176.57
5480,"BIOQUIMICA","M",75.89,18,78.25,178.25
5481,"INDUSTRIAL","M",85.37,21,79.02,179.02
5482,"MECATRONICA","F",88.69,22,58.73,158.73
5483,"BIOQUIMICA","F",84.02,20,62.37,162.37
5484,"MECATRONICA","M",84.84,21,77.49,177.49
5485,"TIC","F",78.36,19,60.31,160.31
5486,"QUIMICA","M",82.51,20,76.65,176.65
5487,"TIC","F",81.6,20,60.74,160.74
5488,"SISTEMAS","M",87.96,22,76.01,176.01
5489,"QUIMICA","F",84.81,21,58.53,158.53
5490,"MECATRONICA","F",84.34,21,61.64,161.64
5491,"SISTEMAS","M",86.04,21,79.54,179.54
5492,"MECATRONICA","F",85.02,21,62.67,162.67
5493,"ADMINISTRACION","F",87.74,22,62.6,162.6
5494,"BIOQUIMICA","M",81.61,20,77.63,177.63
5495,"ELECTRONICA","M",85.49,21,80.88,180.88
5496,"MECANICA","F",90.96,22,60.69,160.69
5497,"CIVIL","F",87.23,21,60.65,160.65
5498,"INFORMATICA","F",89.03,22,59.54,159.54
5499,"SISTEMAS","M",87,21,81.49,181.49
5500,"TIC","F",84.17,20,62.34,162.34
5501,"INDUSTRIAL","M",86.16,21,81.87,181.87
5502,"QUIMICA","M",83.61,20,78.12,178.12
5503,"SISTEMAS","M",81.29,20,80.34,180.34
5504,"INDUSTRIAL","F",85.53,21,63.7,163.7
5505,"MECATRONICA","F",87.79,22,60.25,160.25
5506,"ELECTRONICA","M",86.68,21,79.1,179.1
5507,"ADMINISTRACION","M",84.46,21,85.12,185.12
5508,"ADMINISTRACION","F",87.5,21,61.48,161.48
5509,"CIVIL","M",88.43,22,80.52,180.52
5510,"QUIMICA","F",82.04,20,61.55,161.55
5511,"TIC","M",87.15,21,78.63,178.63
5512,"SISTEMAS","F",88.62,22,64.45,164.45
5513,"MECATRONICA","M",88.79,22,83.79,183.79
5514,"ELECTRICA","F",83.15,20,57.34,157.34
5515,"INFORMATICA","M",92.98,23,79.28,179.28
5516,"TIC","F",82.29,20,60.58,160.58
5517,"ELECTRONICA","F",90.13,22,62.53,162.53
5518,"INFORMATICA","M",85.21,21,78,178
5519,"MECANICA","F",84.73,21,64.14,164.14
5520,"ELECTRICA","M",90.06,22,73.26,173.26
5521,"SISTEMAS","F",88.93,22,58.5,158.5
5522,"MECATRONICA","F",86.46,21,56.67,156.67
5523,"INDUSTRIAL","F",78.14,19,58.3,158.3
5524,"CIVIL","F",86.98,21,59.67,159.67
5525,"ADMINISTRACION","M",91.31,23,77.92,177.92
5526,"ELECTRICA","M",87.6,21,77.89,177.89
5527,"ADMINISTRACION","F",86.93,21,57.38,157.38
5528,"QUIMICA","M",84.69,21,82.32,182.32
5529,"CIVIL","M",79.42,19,82.46,182.46
5530,"TIC","M",86.27,21,81.4,181.4
5531,"ADMINISTRACION","F",81.96,20,56.1,156.1
5532,"CIVIL","F",81.67,20,59.53,159.53
5533,"ARQUITECTURA","F",81.83,20,56.73,156.73
5534,"MECATRONICA","M",81.74,20,85.16,185.16
5535,"ELECTRONICA","M",81.71,20,79.43,179.43
5536,"SISTEMAS","F",83.42,20,58.64,158.64
5537,"BIOQUIMICA","M",86.95,21,78.01,178.01
5538,"ELECTRICA","F",82.54,20,59.51,159.51
5539,"TIC","M",80.64,19,81.8,181.8
5540,"ADMINISTRACION","M",90.29,22,85.75,185.75
5541,"ARQUITECTURA","M",85.86,21,84.6,184.6
5542,"SISTEMAS","M",84.58,21,79.06,179.06
5543,"MECANICA","F",86.92,21,62.91,162.91
5544,"CIVIL","M",88.81,22,83.79,183.79
5545,"TIC","F",84.8,21,61.18,161.18
5546,"INFORMATICA","F",87.39,21,61.12,161.12
5547,"MECATRONICA","F",83.8,20,56.67,156.67
5548,"BIOQUIMICA","F",83.35,20,60.69,160.69
5549,"INDUSTRIAL","F",86.11,21,59.41,159.41
5550,"MECATRONICA","M",86.67,21,78.62,178.62
5551,"INDUSTRIAL","M",87.97,22,79.18,179.18
5552,"CIVIL","F",86.21,21,63.45,163.45
5553,"ELECTRICA","M",85.71,21,83.65,183.65
5554,"MECATRONICA","M",83.72,20,79.43,179.43
5555,"ARQUITECTURA","F",93.13,23,57.87,157.87
5556,"QUIMICA","F",84.48,21,63.66,163.66
5557,"ELECTRICA","M",81.79,20,78.85,178.85
5558,"TIC","F",85.89,21,62.64,162.64
5559,"BIOQUIMICA","F",84.09,20,60.66,160.66
5560,"MECATRONICA","M",84.52,21,86.27,186.27
5561,"BIOQUIMICA","F",82.25,20,59.99,159.99
5562,"INFORMATICA","M",86.38,21,76.55,176.55
5563,"INDUSTRIAL","F",85.57,21,59.94,159.94
5564,"INDUSTRIAL","F",88.51,22,58.85,158.85
5565,"ELECTRICA","M",82.32,20,81.59,181.59
5566,"MECANICA","M",91.72,23,81.92,181.92
5567,"TIC","F",82.91,20,58.83,158.83
5568,"BIOQUIMICA","M",90.54,22,82.42,182.42
5569,"INDUSTRIAL","M",93.23,23,81.92,181.92
5570,"MECANICA","F",84.96,21,58.35,158.35
5571,"ARQUITECTURA","M",81.68,20,80.41,180.41
5572,"ELECTRONICA","F",84.26,20,57.03,157.03
5573,"TIC","M",91.37,23,82.24,182.24
5574,"SISTEMAS","M",86.34,21,81.75,181.75
5575,"MECATRONICA","M",81.84,20,75.92,175.92
5576,"ELECTRONICA","M",87.88,22,78.98,178.98
5577,"ELECTRONICA","F",85.37,21,58.73,158.73
5578,"ARQUITECTURA","F",87.27,21,55.14,155.14
5579,"SISTEMAS","F",82.95,20,59.13,159.13
5580,"ARQUITECTURA","F",81.99,20,60.29,160.29
5581,"ARQUITECTURA","M",86.67,21,78.43,178.43
5582,"MECANICA","F",88.82,22,55.59,155.59
5583,"TIC","M",84.7,21,83.77,183.77
5584,"MECATRONICA","F",87.93,22,55.96,155.96
5585,"BIOQUIMICA","M",80.36,19,79.61,179.61
5586,"ELECTRICA","M",87.39,21,76.16,176.16
5587,"MECATRONICA","F",83.3,20,58.3,158.3
5588,"CIVIL","M",81.94,20,81.26,181.26
5589,"MECANICA","M",83.18,20,80.82,180.82
5590,"INFORMATICA","M",90.19,22,82.06,182.06
5591,"TIC","M",86.12,21,81.76,181.76
5592,"INFORMATICA","F",83.82,20,60.81,160.81
5593,"MECANICA","F",88.1,22,59.22,159.22
5594,"INDUSTRIAL","F",86.18,21,64.47,164.47
5595,"ELECTRONICA","M",86.97,21,80.47,180.47
5596,"MECANICA","F",91.35,23,60.11,160.11
5597,"ARQUITECTURA","M",84.62,21,83.79,183.79
5598,"MECATRONICA","F",86.57,21,58.91,158.91
5599,"INFORMATICA","M",82.55,20,81.31,181.31
5600,"MECATRONICA","M",82.19,20,78.81,178.81
5601,"MECATRONICA","M",86.76,21,81.26,181.26
5602,"MECANICA","M",84.29,21,84.03,184.03
5603,"QUIMICA","F",83.09,20,58.06,158.06
5604,"MECANICA","M",81.74,20,83.26,183.26
5605,"ELECTRICA","M",88.48,22,80.44,180.44
5606,"ELECTRONICA","M",87.25,21,80.4,180.4
5607,"BIOQUIMICA","M",84.58,21,77.12,177.12
5608,"TIC","F",83.45,20,62.69,162.69
5609,"ELECTRICA","M",83.81,20,79.27,179.27
5610,"INDUSTRIAL","M",83.32,20,81.93,181.93
5611,"INFORMATICA","F",82.32,20,61.16,161.16
5612,"CIVIL","F",83.56,20,58.28,158.28
5613,"QUIMICA","F",82.35,20,62.08,162.08
5614,"MECANICA","F",91.7,23,61.19,161.19
5615,"INFORMATICA","M",89.27,22,78.97,178.97
5616,"CIVIL","M",91.78,23,75.87,175.87
5617,"ARQUITECTURA","M",89.52,22,76.6,176.6
5618,"ELECTRONICA","M",83.78,20,80.77,180.77
5619,"ADMINISTRACION","M",89.02,22,81.58,181.58
5620,"MECANICA","M",86.69,21,76.58,176.58
5621,"ADMINISTRACION","F",84.53,21,59.07,159.07
5622,"ARQUITECTURA","F",86.61,21,58.44,158.44
5623,"CIVIL","M",81.92,20,75.13,175.13
5624,"QUIMICA","M",85.8,21,82.46,182.46
5625,"TIC","M",84.01,20,82.64,182.64
5626,"ELECTRICA","M",82.15,20,85.78,185.78
5627,"MECATRONICA","M",92.77,23,82.01,182.01
5628,"SISTEMAS","F",89.57,22,60.55,160.55
5629,"QUIMICA","M",82.52,20,80.85,180.85
5630,"ARQUITECTURA","M",88.35,22,80.9,180.9
5631,"CIVIL","F",86.28,21,61.07,161.07
5632,"INDUSTRIAL","F",83.68,20,58.19,158.19
5633,"CIVIL","F",84.95,21,62.04,162.04
5634,"TIC","M",84.77,21,78.56,178.56
5635,"INDUSTRIAL","F",88.3,22,58.45,158.45
5636,"BIOQUIMICA","M",87.65,21,83.08,183.08
5637,"ELECTRONICA","F",93.55,23,58.99,158.99
5638,"MECATRONICA","M",83.37,20,80.68,180.68
5639,"INDUSTRIAL","M",85.5,21,75.8,175.8
5640,"ADMINISTRACION","M",86.13,21,79.66,179.66
5641,"MECATRONICA","F",90.34,22,57.9,157.9
5642,"ARQUITECTURA","F",82.23,20,62.76,162.76
5643,"INFORMATICA","M",90.8,22,81.07,181.07
5644,"MECANICA","M",80.44,19,79.31,179.31
5645,"CIVIL","M",87.74,22,77.08,177.08
5646,"QUIMICA","M",87.54,21,82.17,182.17
5647,"ADMINISTRACION","F",89.12,22,61.06,161.06
5648,"TIC","F",90.31,22,57.04,157.04
5649,"CIVIL","M",83.23,20,81.64,181.64
5650,"INFORMATICA","F",83.58,20,56.97,156.97
5651,"ADMINISTRACION","M",90.64,22,73.86,173.86
5652,"MECATRONICA","M",93.62,23,77.47,177.47
5653,"ELECTRONICA","F",80.88,20,60.01,160.01
5654,"SISTEMAS","F",90.15,22,63.97,163.97
5655,"TIC","M",86.92,21,75.26,175.26
5656,"ELECTRICA","M",85.91,21,82.33,182.33
5657,"ELECTRICA","M",85.41,21,79.13,179.13
5658,"ELECTRICA","M",80.92,20,78.11,178.11
5659,"BIOQUIMICA","F",83.77,20,57.53,157.53
5660,"BIOQUIMICA","F",85.89,21,56.46,156.46
5661,"INFORMATICA","F",84.78,21,60.64,160.64
5662,"SISTEMAS","F",87.88,22,59.77,159.77
5663,"INFORMATICA","M",91.21,23,80.09,180.09
5664,"MECATRONICA","M",85.53,21,81.61,181.61
5665,"CIVIL","M",84.58,21,80.59,180.59
5666,"QUIMICA","M",84.75,21,75.82,175.82
5667,"MECATRONICA","M",87.37,21,74.84,174.84
5668,"MECATRONICA","M",84.92,21,75.63,175.63
5669,"MECATRONICA","M",85.68,21,82.1,182.1
5670,"QUIMICA","F",82.67,20,58.5,158.5
5671,"MECATRONICA","F",83.1,20,61.9,161.9
5672,"INFORMATICA","F",85.9,21,56.89,156.89
5673,"ELECTRICA","F",92.96,23,62.35,162.35
5674,"INFORMATICA","F",88.69,22,58.98,158.98
5675,"ADMINISTRACION","M",81.48,20,79.35,179.35
5676,"MECATRONICA","F",87.53,21,58.21,158.21
5677,"QUIMICA","F",87.5,21,62.04,162.04
5678,"ELECTRICA","F",86.27,21,56,156
5679,"ELECTRONICA","F",85.04,21,59.54,159.54
5680,"ELECTRONICA","M",87.21,21,81.92,181.92
5681,"MECANICA","M",84.63,21,79.31,179.31
5682,"ARQUITECTURA","M",88.5,22,81.46,181.46
5683,"MECATRONICA","M",84.36,21,80.37,180.37
5684,"INFORMATICA","M",86.57,21,78.6,178.6
5685,"INDUSTRIAL","M",81.6,20,84.78,184.78
5686,"MECANICA","M",85.78,21,76.91,176.91
5687,"ARQUITECTURA","M",90.44,22,84.51,184.51
5688,"BIOQUIMICA","M",84.58,21,83.29,183.29
5689,"SISTEMAS","M",77.79,19,82,182
5690,"INDUSTRIAL","M",88.71,22,79.82,179.82
