"","juegos","lugar","categoria"
"6111",2285,295,"B"
"6112",2267,299,"B"
"6113",2346,342,"B"
"6114",1644,762,"D"
"6115",1735,623,"D"
"6116",2086,410,"C"
"6117",2132,368,"B"
"6118",1458,900,"E"
"6119",1122,934,"E"
"6120",2460,100,"A"
"6121",2852,95,"A"
"6122",2436,134,"A"
"6123",2085,543,"C"
"6124",2161,325,"B"
"6125",1938,540,"C"
"6126",1955,451,"C"
"6127",2730,47,"A"
"6128",2835,101,"A"
"6129",1438,845,"E"
"6130",1713,617,"D"
"6131",2215,220,"B"
"6132",2303,287,"B"
"6133",2313,233,"B"
"6134",1979,433,"C"
"6135",962,825,"E"
"6136",1146,961,"E"
"6137",1898,419,"C"
"6138",2564,161,"A"
"6139",1969,459,"C"
"6140",2297,284,"B"
"6141",2616,199,"A"
"6142",1864,514,"C"
"6143",1895,531,"C"
"6144",2401,355,"B"
"6145",2512,39,"A"
"6146",2975,6,"A"
"6147",1349,954,"E"
"6148",2551,82,"A"
"6149",2241,392,"B"
"6150",1923,464,"C"
"6151",2061,555,"C"
"6152",2588,109,"A"
"6153",2275,289,"B"
"6154",2112,549,"C"
"6155",1220,987,"E"
"6156",1583,647,"D"
"6157",1787,743,"D"
"6158",1459,943,"E"
"6159",1103,997,"E"
"6160",1754,617,"D"
"6161",1319,997,"E"
"6162",2071,548,"C"
"6163",2101,449,"C"
"6164",2150,242,"B"
"6165",2577,34,"A"
"6166",3244,129,"A"
"6167",2637,180,"A"
"6168",2357,361,"B"
"6169",1840,779,"D"
"6170",2401,304,"B"
"6171",1803,671,"D"
"6172",1918,523,"C"
"6173",3229,163,"A"
"6174",1482,898,"E"
"6175",1735,623,"D"
"6176",1597,794,"D"
"6177",2444,116,"A"
"6178",1352,874,"E"
"6179",2196,247,"B"
"6180",3097,137,"A"
"6181",2650,44,"A"
"6182",2136,228,"B"
"6183",2007,459,"C"
"6184",2637,65,"A"
"6185",1548,899,"E"
"6186",1359,901,"E"
"6187",1933,472,"C"
"6188",2842,91,"A"
"6189",1995,497,"C"
"6190",1240,814,"E"
"6191",1830,633,"D"
"6192",2479,21,"A"
"6193",2232,226,"B"
"6194",991,959,"E"
"6195",2122,290,"B"
"6196",1921,525,"C"
"6197",2298,206,"B"
"6198",1714,660,"D"
"6199",1834,782,"D"
"6200",1431,970,"E"
"6201",2727,97,"A"
"6202",1943,524,"C"
"6203",2589,71,"A"
"6204",1891,425,"C"
"6205",2150,290,"B"
"6206",2138,395,"B"
"6207",1947,492,"C"
"6208",2542,198,"A"
"6209",2041,471,"C"
"6210",2173,393,"B"
"6211",1555,871,"E"
"6212",1955,499,"C"
"6213",2152,396,"B"
"6214",1625,676,"D"
"6215",2095,577,"C"
"6216",1860,730,"D"
"6217",2346,383,"B"
"6218",1417,827,"E"
"6219",1968,572,"C"
"6220",1540,881,"E"
"6221",1255,972,"E"
"6222",1719,785,"D"
"6223",2182,296,"B"
"6224",520,841,"E"
"6225",3058,76,"A"
"6226",1992,543,"C"
"6227",1791,770,"D"
"6228",2136,266,"B"
"6229",1527,994,"E"
"6230",1121,985,"E"
"6231",1801,609,"D"
"6232",1276,854,"E"
"6233",1871,466,"C"
"6234",1746,694,"D"
"6235",2231,283,"B"
"6236",1413,978,"E"
"6237",2045,468,"C"
"6238",1359,980,"E"
"6239",2208,358,"B"
"6240",1870,592,"C"
"6241",1830,789,"D"
"6242",1775,687,"D"
"6243",2130,354,"B"
"6244",2373,394,"B"
"6245",2105,537,"C"
"6246",1967,474,"C"
"6247",2070,594,"C"
"6248",1616,681,"D"
"6249",2008,410,"C"
"6250",2184,339,"B"
"6251",2031,598,"C"
"6252",2910,63,"A"
"6253",1602,782,"D"
"6254",2029,550,"C"
"6255",2101,440,"C"
"6256",1713,647,"D"
"6257",2292,278,"B"
"6258",2063,453,"C"
"6259",2397,332,"B"
"6260",2690,11,"A"
"6261",3268,115,"A"
"6262",2792,167,"A"
"6263",2336,393,"B"
"6264",1694,775,"D"
"6265",795,874,"E"
"6266",1453,983,"E"
"6267",1893,554,"C"
"6268",1360,966,"E"
"6269",1806,737,"D"
"6270",1920,456,"C"
"6271",1529,940,"E"
"6272",2128,366,"B"
"6273",2746,108,"A"
"6274",1638,679,"D"
"6275",2062,454,"C"
"6276",1776,800,"D"
"6277",2262,314,"B"
"6278",2146,234,"B"
"6279",1200,878,"E"
"6280",586,868,"E"
"6281",1210,918,"E"
"6282",2001,413,"C"
"6283",1698,750,"D"
"6284",2964,101,"A"
"6285",2103,424,"C"
"6286",2416,8,"A"
"6287",1617,652,"D"
"6288",2036,428,"C"
"6289",2175,309,"B"
"6290",2014,550,"C"
"6291",2162,299,"B"
"6292",1940,477,"C"
"6293",1594,774,"D"
"6294",2576,17,"A"
"6295",1297,875,"E"
"6296",2182,354,"B"
"6297",1459,849,"E"
"6298",2462,21,"A"
"6299",2838,52,"A"
"6300",2310,210,"B"
"6301",1900,446,"C"
"6302",1853,761,"D"
"6303",2038,496,"C"
"6304",2890,65,"A"
"6305",1829,703,"D"
"6306",1964,421,"C"
"6307",1694,603,"D"
"6308",3122,150,"A"
"6309",1242,942,"E"
"6310",1867,468,"C"
"6311",1961,592,"C"
"6312",2049,490,"C"
"6313",1185,896,"E"
"6314",2710,127,"A"
"6315",2694,26,"A"
"6316",2525,172,"A"
"6317",2192,360,"B"
"6318",1299,939,"E"
"6319",1843,776,"D"
"6320",1341,877,"E"
"6321",1436,884,"E"
"6322",2034,546,"C"
"6323",1950,464,"C"
"6324",2622,112,"A"
"6325",1218,854,"E"
"6326",2221,379,"B"
"6327",1663,737,"D"
"6328",2173,246,"B"
"6329",2132,246,"B"
"6330",2058,559,"C"
"6331",1480,834,"E"
"6332",1595,611,"D"
"6333",1546,978,"E"
"6334",2304,341,"B"
"6335",1543,814,"E"
"6336",3464,28,"A"
"6337",2240,346,"B"
"6338",1234,991,"E"
"6339",1948,571,"C"
"6340",1984,544,"C"
"6341",1798,640,"D"
"6342",1690,700,"D"
"6343",2387,360,"B"
"6344",2056,467,"C"
"6345",2049,456,"C"
"6346",1077,949,"E"
"6347",1504,907,"E"
"6348",1916,582,"C"
"6349",1104,959,"E"
"6350",1455,873,"E"
"6351",2149,247,"B"
"6352",2042,491,"C"
"6353",1310,859,"E"
"6354",2235,274,"B"
"6355",2406,246,"B"
"6356",1821,638,"D"
"6357",1586,718,"D"
"6358",2330,371,"B"
"6359",1183,960,"E"
"6360",1976,479,"C"
"6361",2261,360,"B"
"6362",3340,196,"A"
"6363",2047,511,"C"
"6364",2786,43,"A"
"6365",1611,650,"D"
"6366",2069,524,"C"
"6367",2101,419,"C"
"6368",2643,146,"A"
"6369",3175,185,"A"
"6370",2633,148,"A"
"6371",1212,991,"E"
"6372",1986,513,"C"
"6373",1309,824,"E"
"6374",2616,12,"A"
"6375",1521,992,"E"
"6376",1549,945,"E"
"6377",3279,21,"A"
"6378",2143,298,"B"
"6379",1217,903,"E"
"6380",2264,308,"B"
"6381",1901,558,"C"
"6382",2553,189,"A"
"6383",2019,453,"C"
"6384",2173,382,"B"
"6385",1710,779,"D"
"6386",2510,38,"A"
"6387",2955,126,"A"
"6388",2359,386,"B"
"6389",1655,769,"D"
"6390",2784,183,"A"
"6391",2498,77,"A"
"6392",1546,948,"E"
"6393",1869,522,"C"
"6394",1493,874,"E"
"6395",2095,571,"C"
"6396",2806,200,"A"
"6397",2588,20,"A"
"6398",1028,857,"E"
"6399",2090,472,"C"
"6400",1261,820,"E"
"6401",2373,399,"B"
"6402",1750,682,"D"
"6403",1791,765,"D"
"6404",1641,775,"D"
"6405",2483,54,"A"
"6406",1041,862,"E"
"6407",1969,550,"C"
"6408",1180,981,"E"
"6409",1541,810,"E"
"6410",1500,864,"E"
"6411",1645,692,"D"
"6412",2363,344,"B"
"6413",2314,206,"B"
"6414",1583,714,"D"
"6415",2022,440,"C"
"6416",2852,139,"A"
"6417",1842,780,"D"
"6418",1088,973,"E"
"6419",2292,266,"B"
"6420",2240,204,"B"
"6421",1732,611,"D"
"6422",2529,41,"A"
"6423",2273,389,"B"
"6424",1749,625,"D"
"6425",2609,109,"A"
"6426",1793,771,"D"
"6427",1213,878,"E"
"6428",1513,860,"E"
"6429",1377,920,"E"
"6430",2707,6,"A"
"6431",1377,965,"E"
"6432",2209,293,"B"
"6433",2816,199,"A"
"6434",2191,232,"B"
"6435",2008,438,"C"
"6436",2307,256,"B"
"6437",1556,883,"E"
"6438",1695,614,"D"
"6439",1875,495,"C"
"6440",1496,940,"E"
"6441",1494,982,"E"
"6442",2380,376,"B"
"6443",1592,614,"D"
"6444",1715,690,"D"
"6445",1483,913,"E"
"6446",2813,178,"A"
"6447",2931,71,"A"
"6448",2399,299,"B"
"6449",1850,655,"D"
"6450",1394,924,"E"
"6451",3226,110,"A"
"6452",2516,15,"A"
"6453",1967,523,"C"
"6454",1449,926,"E"
"6455",1251,972,"E"
"6456",2694,31,"A"
"6457",2432,104,"A"
"6458",2516,45,"A"
"6459",2918,172,"A"
"6460",2807,115,"A"
"6461",1888,599,"C"
"6462",1215,959,"E"
"6463",2564,122,"A"
"6464",2363,327,"B"
"6465",2334,377,"B"
"6466",2390,240,"B"
"6467",2102,431,"C"
"6468",1633,736,"D"
"6469",1180,900,"E"
"6470",1595,622,"D"
"6471",2551,76,"A"
"6472",1731,725,"D"
"6473",1587,610,"D"
"6474",2145,213,"B"
"6475",2195,353,"B"
"6476",1405,802,"E"
"6477",2714,58,"A"
"6478",2521,137,"A"
"6479",2469,70,"A"
"6480",2039,440,"C"
"6481",1331,923,"E"
"6482",1644,604,"D"
"6483",2479,176,"A"
"6484",1936,440,"C"
"6485",2277,370,"B"
"6486",2537,146,"A"
"6487",920,896,"E"
"6488",1855,727,"D"
"6489",2703,147,"A"
"6490",1932,414,"C"
"6491",1849,795,"D"
"6492",1008,814,"E"
"6493",2173,285,"B"
"6494",2307,367,"B"
"6495",2487,190,"A"
"6496",2668,110,"A"
"6497",2553,65,"A"
"6498",2324,352,"B"
"6499",1954,413,"C"
"6500",2157,225,"B"
"6501",2179,270,"B"
"6502",1864,447,"C"
"6503",2582,164,"A"
"6504",1937,509,"C"
"6505",1752,636,"D"
"6506",1686,672,"D"
"6507",1757,782,"D"
"6508",1915,566,"C"
"6509",1888,443,"C"
"6510",2428,160,"A"
"6511",1903,497,"C"
"6512",2142,269,"B"
"6513",2489,163,"A"
"6514",240,968,"E"
"6515",1808,669,"D"
"6516",1056,918,"E"
"6517",2104,538,"C"
"6518",1891,454,"C"
"6519",2062,468,"C"
"6520",1681,794,"D"
"6521",2165,211,"B"
"6522",1367,847,"E"
"6523",2218,312,"B"
"6524",1716,704,"D"
"6525",2687,56,"A"
"6526",2464,14,"A"
"6527",1897,492,"C"
"6528",1719,734,"D"
"6529",1123,952,"E"
"6530",2639,106,"A"
"6531",1316,879,"E"
"6532",1498,971,"E"
"6533",1278,957,"E"
"6534",1782,695,"D"
"6535",1686,714,"D"
"6536",2299,382,"B"
"6537",2110,468,"C"
"6538",1680,647,"D"
"6539",1535,899,"E"
"6540",2222,286,"B"
"6541",2677,31,"A"
"6542",1550,803,"E"
"6543",2368,331,"B"
"6544",1575,729,"D"
"6545",1459,875,"E"
"6546",2090,416,"C"
"6547",2018,459,"C"
"6548",1912,467,"C"
"6549",2145,254,"B"
"6550",1507,969,"E"
"6551",2072,473,"C"
"6552",2088,482,"C"
"6553",1949,492,"C"
"6554",2071,556,"C"
"6555",2324,259,"B"
"6556",2056,440,"C"
"6557",1992,460,"C"
"6558",2214,355,"B"
"6559",1657,678,"D"
"6560",1972,594,"C"
"6561",2242,393,"B"
"6562",2432,67,"A"
"6563",2866,64,"A"
"6564",2369,208,"B"
"6565",2193,239,"B"
"6566",1560,835,"E"
"6567",1863,405,"C"
"6568",1769,737,"D"
"6569",1392,984,"E"
"6570",1554,911,"E"
"6571",1642,668,"D"
"6572",2193,227,"B"
"6573",2381,318,"B"
"6574",822,868,"E"
"6575",1465,804,"E"
"6576",2002,534,"C"
"6577",2053,526,"C"
"6578",1675,718,"D"
"6579",2209,281,"B"
"6580",1038,948,"E"
"6581",2505,13,"A"
"6582",2110,471,"C"
"6583",2118,330,"B"
"6584",1167,854,"E"
"6585",2058,555,"C"
"6586",800,862,"E"
"6587",1211,959,"E"
"6588",1478,963,"E"
"6589",605,809,"E"
"6590",2385,341,"B"
"6591",2872,175,"A"
"6592",2515,194,"A"
"6593",1920,524,"C"
"6594",1947,573,"C"
"6595",2275,332,"B"
"6596",2939,127,"A"
"6597",1842,613,"D"
"6598",1163,949,"E"
"6599",1449,861,"E"
"6600",2384,267,"B"
"6601",1739,667,"D"
"6602",2150,203,"B"
"6603",1778,622,"D"
"6604",1807,646,"D"
"6605",1403,907,"E"
"6606",2022,414,"C"
"6607",1558,838,"E"
"6608",2137,324,"B"
"6609",2399,263,"B"
"6610",2203,261,"B"
"6611",1275,821,"E"
"6612",1901,456,"C"
"6613",1737,673,"D"
"6614",1458,804,"E"
"6615",2720,11,"A"
"6616",2306,213,"B"
"6617",2105,467,"C"
"6618",2349,296,"B"
"6619",1887,593,"C"
"6620",1900,527,"C"
"6621",2241,216,"B"
"6622",1345,866,"E"
"6623",1570,883,"E"
"6624",1269,858,"E"
"6625",1506,918,"E"
"6626",1975,527,"C"
"6627",2077,443,"C"
"6628",1992,579,"C"
"6629",2899,150,"A"
"6630",1817,725,"D"
"6631",1774,783,"D"
"6632",2165,246,"B"
"6633",1912,557,"C"
"6634",2337,300,"B"
"6635",1241,869,"E"
"6636",2496,111,"A"
"6637",1919,406,"C"
"6638",1386,840,"E"
"6639",2238,354,"B"
"6640",2491,95,"A"
"6641",1592,760,"D"
"6642",1910,417,"C"
"6643",1427,854,"E"
"6644",1414,992,"E"
"6645",1648,702,"D"
"6646",1272,873,"E"
"6647",2251,263,"B"
"6648",2005,595,"C"
"6649",2352,228,"B"
"6650",2103,578,"C"
"6651",1773,667,"D"
"6652",1704,698,"D"
"6653",2280,391,"B"
"6654",3654,60,"A"
"6655",1555,939,"E"
"6656",1753,769,"D"
"6657",1826,702,"D"
"6658",993,824,"E"
"6659",2899,104,"A"
"6660",2215,348,"B"
"6661",1832,697,"D"
"6662",1496,992,"E"
"6663",2320,281,"B"
"6664",1629,646,"D"
"6665",1883,429,"C"
"6666",1851,715,"D"
"6667",2053,537,"C"
"6668",2080,486,"C"
"6669",2635,175,"A"
"6670",1769,678,"D"
"6671",2160,379,"B"
"6672",2885,184,"A"
"6673",1929,468,"C"
"6674",1901,508,"C"
"6675",1563,966,"E"
"6676",1337,917,"E"
"6677",1798,702,"D"
"6678",2181,211,"B"
"6679",1601,671,"D"
"6680",2193,345,"B"
"6681",1895,600,"C"
"6682",1911,535,"C"
"6683",1086,906,"E"
"6684",2587,116,"A"
"6685",2563,145,"A"
"6686",1807,713,"D"
"6687",2918,27,"A"
"6688",2142,355,"B"
"6689",1073,929,"E"
"6690",1778,769,"D"
"6691",1740,739,"D"
"6692",2069,557,"C"
"6693",2689,138,"A"
"6694",1710,745,"D"
"6695",2550,48,"A"
"6696",1235,917,"E"
"6697",2217,381,"B"
"6698",1673,783,"D"
"6699",2107,600,"C"
"6700",2707,190,"A"
"6701",1640,700,"D"
"6702",1606,681,"D"
"6703",2303,246,"B"
"6704",1466,950,"E"
"6705",1521,944,"E"
"6706",1789,669,"D"
"6707",2027,578,"C"
"6708",2145,309,"B"
"6709",2466,39,"A"
"6710",2335,213,"B"
"6711",2627,103,"A"
"6712",2736,128,"A"
"6713",1792,721,"D"
"6714",1644,631,"D"
"6715",1671,726,"D"
"6716",1677,604,"D"
"6717",720,939,"E"
"6718",1774,652,"D"
"6719",2164,265,"B"
"6720",1931,505,"C"
"6721",2498,136,"A"
"6722",2097,587,"C"
"6723",2495,200,"A"
"6724",2214,312,"B"
"6725",2312,221,"B"
"6726",1913,490,"C"
"6727",1246,942,"E"
"6728",1595,734,"D"
"6729",1640,689,"D"
"6730",1316,917,"E"
"6731",1961,512,"C"
"6732",2063,432,"C"
"6733",1796,753,"D"
"6734",2191,339,"B"
"6735",1469,844,"E"
"6736",2008,563,"C"
"6737",2462,88,"A"
"6738",1657,789,"D"
"6739",2048,431,"C"
"6740",1998,588,"C"
"6741",2175,263,"B"
"6742",2492,82,"A"
"6743",2652,138,"A"
"6744",2644,52,"A"
"6745",2582,32,"A"
"6746",2463,129,"A"
"6747",1829,665,"D"
"6748",2048,598,"C"
"6749",2064,509,"C"
"6750",1295,932,"E"
"6751",2201,317,"B"
"6752",1950,451,"C"
"6753",2141,397,"B"
"6754",1820,657,"D"
"6755",1862,799,"D"
"6756",2983,163,"A"
"6757",1016,946,"E"
"6758",2695,37,"A"
"6759",2186,253,"B"
"6760",1825,642,"D"
"6761",2717,153,"A"
"6762",1969,532,"C"
"6763",2570,173,"A"
"6764",1188,988,"E"
"6765",1815,639,"D"
"6766",2247,221,"B"
"6767",1809,765,"D"
"6768",2309,270,"B"
"6769",1728,753,"D"
"6770",2301,307,"B"
"6771",2015,534,"C"
"6772",2287,279,"B"
"6773",3115,33,"A"
"6774",1984,581,"C"
"6775",1399,995,"E"
"6776",2674,15,"A"
"6777",2304,208,"B"
"6778",1342,927,"E"
"6779",1671,771,"D"
"6780",1436,865,"E"
"6781",1393,856,"E"
"6782",2804,178,"A"
"6783",1773,761,"D"
"6784",2075,483,"C"
"6785",1673,752,"D"
"6786",2047,557,"C"
"6787",2021,550,"C"
"6788",1408,888,"E"
"6789",1736,667,"D"
"6790",2029,512,"C"
"6791",2661,93,"A"
"6792",1691,754,"D"
"6793",1362,903,"E"
"6794",1762,646,"D"
"6795",2728,42,"A"
"6796",2030,546,"C"
"6797",1944,401,"C"
"6798",1903,495,"C"
"6799",2384,382,"B"
"6800",2659,141,"A"
"6801",1134,911,"E"
"6802",2051,445,"C"
"6803",2854,29,"A"
"6804",1411,826,"E"
"6805",2411,136,"A"
"6806",1360,972,"E"
"6807",2724,194,"A"
"6808",1737,663,"D"
"6809",2838,174,"A"
"6810",1784,761,"D"
"6811",2259,351,"B"
"6812",2625,170,"A"
"6813",1177,909,"E"
"6814",1796,702,"D"
"6815",654,911,"E"
"6816",2174,236,"B"
"6817",2713,171,"A"
"6818",2787,118,"A"
"6819",2277,237,"B"
"6820",2312,400,"B"
"6821",1651,738,"D"
"6822",2427,87,"A"
"6823",650,995,"E"
"6824",2271,365,"B"
"6825",1481,956,"E"
"6826",1497,872,"E"
"6827",2671,29,"A"
"6828",1843,644,"D"
"6829",2158,320,"B"
"6830",1619,701,"D"
"6831",2572,44,"A"
"6832",828,810,"E"
"6833",2346,234,"B"
"6834",1930,537,"C"
"6835",2141,252,"B"
"6836",1807,792,"D"
"6837",2366,330,"B"
"6838",2769,140,"A"
"6839",1796,770,"D"
"6840",2395,275,"B"
"6841",2637,167,"A"
"6842",1985,555,"C"
"6843",2129,399,"B"
"6844",2528,106,"A"
"6845",3188,14,"A"
"6846",1938,459,"C"
"6847",1006,846,"E"
"6848",1614,625,"D"
"6849",1587,769,"D"
"6850",2328,226,"B"
"6851",1849,732,"D"
"6852",2703,114,"A"
"6853",1474,819,"E"
"6854",1623,727,"D"
"6855",3006,158,"A"
"6856",2371,223,"B"
"6857",1954,567,"C"
"6858",2134,242,"B"
"6859",1369,967,"E"
"6860",1984,573,"C"
"6861",1322,954,"E"
"6862",2275,298,"B"
"6863",2334,298,"B"
"6864",1935,577,"C"
"6865",3119,150,"A"
"6866",1991,550,"C"
"6867",2216,338,"B"
"6868",1333,877,"E"
"6869",1320,957,"E"
"6870",1620,701,"D"
"6871",1599,670,"D"
"6872",1917,561,"C"
"6873",1927,509,"C"
"6874",1773,639,"D"
"6875",2651,138,"A"
"6876",2748,6,"A"
"6877",1140,951,"E"
"6878",2196,204,"B"
"6879",2391,250,"B"
"6880",1972,533,"C"
"6881",2257,389,"B"
"6882",2517,197,"A"
"6883",2868,59,"A"
"6884",2231,298,"B"
"6885",1200,834,"E"
"6886",3127,51,"A"
"6887",1472,938,"E"
"6888",2207,278,"B"
"6889",2275,393,"B"
"6890",2742,120,"A"
"6891",1638,718,"D"
"6892",1509,959,"E"
"6893",2427,182,"A"
"6894",2198,233,"B"
"6895",1242,973,"E"
"6896",1910,513,"C"
"6897",1722,798,"D"
"6898",1808,746,"D"
"6899",2509,183,"A"
"6900",2971,12,"A"
"6901",1056,948,"E"
"6902",2145,349,"B"
"6903",2913,152,"A"
"6904",2651,102,"A"
"6905",2088,563,"C"
"6906",2158,355,"B"
"6907",2210,305,"B"
"6908",1564,863,"E"
"6909",1896,479,"C"
"6910",2473,71,"A"
"6911",1866,592,"C"
"6912",1284,991,"E"
"6913",2487,188,"A"
"6914",1411,839,"E"
"6915",1327,807,"E"
"6916",2747,49,"A"
"6917",2573,130,"A"
"6918",1960,567,"C"
"6919",1853,630,"D"
"6920",1992,579,"C"
"6921",2083,438,"C"
"6922",1934,489,"C"
"6923",2757,35,"A"
"6924",1159,985,"E"
"6925",1105,894,"E"
"6926",2836,194,"A"
"6927",2144,235,"B"
"6928",1538,847,"E"
"6929",2940,88,"A"
"6930",1083,912,"E"
"6931",1314,903,"E"
"6932",2835,58,"A"
"6933",1957,498,"C"
"6934",2587,87,"A"
"6935",3186,138,"A"
"6936",1522,981,"E"
"6937",2419,22,"A"
"6938",2098,591,"C"
"6939",1813,743,"D"
"6940",1087,848,"E"
"6941",1817,734,"D"
"6942",1797,667,"D"
"6943",2041,402,"C"
"6944",2383,351,"B"
"6945",2228,230,"B"
"6946",3007,157,"A"
"6947",1012,836,"E"
"6948",1697,680,"D"
"6949",2767,137,"A"
"6950",2514,177,"A"
"6951",2217,212,"B"
"6952",2081,577,"C"
"6953",2962,100,"A"
"6954",2946,96,"A"
"6955",1639,767,"D"
"6956",1736,688,"D"
"6957",2398,306,"B"
"6958",1901,546,"C"
"6959",2763,41,"A"
"6960",2654,29,"A"
"6961",1503,897,"E"
"6962",2751,155,"A"
"6963",2160,263,"B"
"6964",1673,662,"D"
"6965",1901,548,"C"
"6966",2291,277,"B"
"6967",1788,645,"D"
"6968",1918,486,"C"
"6969",1966,478,"C"
"6970",1541,950,"E"
"6971",2328,386,"B"
"6972",2063,492,"C"
"6973",1678,777,"D"
"6974",1867,447,"C"
"6975",1126,955,"E"
"6976",1520,950,"E"
"6977",2245,307,"B"
"6978",3050,27,"A"
"6979",2491,126,"A"
"6980",2240,359,"B"
"6981",2526,12,"A"
"6982",2344,284,"B"
"6983",723,808,"E"
"6984",1862,780,"D"
"6985",2189,237,"B"
"6986",2393,247,"B"
"6987",1895,513,"C"
"6988",2181,285,"B"
"6989",2010,427,"C"
"6990",1988,465,"C"
"6991",1783,670,"D"
"6992",3164,108,"A"
"6993",1853,713,"D"
"6994",2273,219,"B"
"6995",2533,189,"A"
"6996",2544,166,"A"
"6997",1880,560,"C"
"6998",1968,513,"C"
"6999",1535,964,"E"
"7000",1461,878,"E"
"7001",2091,582,"C"
"7002",1392,880,"E"
"7003",1141,883,"E"
"7004",1644,717,"D"
"7005",2363,279,"B"
"7006",1842,613,"D"
"7007",2197,238,"B"
"7008",2544,95,"A"
"7009",1764,774,"D"
"7010",927,937,"E"
"7011",1172,986,"E"
"7012",2025,417,"C"
"7013",1683,789,"D"
"7014",2013,507,"C"
"7015",2089,500,"C"
"7016",2434,132,"A"
"7017",2022,418,"C"
"7018",3088,58,"A"
"7019",1339,969,"E"
"7020",2377,267,"B"
"7021",2262,340,"B"
"7022",2240,271,"B"
"7023",1610,714,"D"
"7024",1765,738,"D"
"7025",2758,123,"A"
"7026",2588,138,"A"
"7027",2359,315,"B"
"7028",1597,789,"D"
"7029",1855,668,"D"
"7030",2043,487,"C"
"7031",1327,967,"E"
"7032",2134,378,"B"
"7033",1945,430,"C"
"7034",2145,261,"B"
"7035",2040,453,"C"
"7036",655,972,"E"
"7037",2581,85,"A"
"7038",1433,973,"E"
"7039",1308,915,"E"
"7040",1274,993,"E"
"7041",2758,92,"A"
"7042",2152,273,"B"
"7043",2492,88,"A"
"7044",2230,369,"B"
"7045",1723,764,"D"
"7046",2242,344,"B"
"7047",1481,825,"E"
"7048",2247,205,"B"
"7049",1902,488,"C"
"7050",2120,364,"B"
"7051",2115,430,"C"
"7052",2536,71,"A"
"7053",2848,146,"A"
"7054",1117,816,"E"
"7055",2053,512,"C"
"7056",1972,511,"C"
"7057",1894,438,"C"
"7058",1469,871,"E"
"7059",2665,190,"A"
"7060",1770,638,"D"
"7061",2304,301,"B"
"7062",1957,597,"C"
"7063",1830,603,"D"
"7064",1632,747,"D"
"7065",1980,463,"C"
"7066",1882,547,"C"
"7067",2128,331,"B"
"7068",2661,184,"A"
"7069",2154,211,"B"
"7070",1127,920,"E"
"7071",2310,245,"B"
"7072",2212,311,"B"
"7073",2228,211,"B"
"7074",3129,143,"A"
"7075",1670,715,"D"
"7076",2119,252,"B"
"7077",1933,550,"C"
"7078",1356,932,"E"
"7079",1966,518,"C"
"7080",2560,35,"A"
"7081",2210,302,"B"
"7082",2021,421,"C"
"7083",2446,190,"A"
"7084",2100,450,"C"
"7085",1686,771,"D"
"7086",1180,826,"E"
"7087",2124,325,"B"
"7088",1478,966,"E"
"7089",1511,830,"E"
"7090",1418,993,"E"
"7091",1443,939,"E"
"7092",2260,236,"B"
"7093",1648,688,"D"
"7094",1233,997,"E"
"7095",1728,760,"D"
"7096",1798,664,"D"
"7097",1898,515,"C"
"7098",2418,200,"A"
"7099",2372,246,"B"
"7100",2597,106,"A"
"7101",2139,213,"B"
"7102",1010,952,"E"
"7103",1737,775,"D"
"7104",2680,33,"A"
"7105",1114,900,"E"
"7106",2480,187,"A"
"7107",2070,559,"C"
"7108",2386,348,"B"
"7109",2456,142,"A"
"7110",2008,404,"C"
"7111",1565,865,"E"
"7112",2702,73,"A"
"7113",1983,474,"C"
"7114",2401,378,"B"
"7115",2339,277,"B"
"7116",2840,18,"A"
"7117",1536,828,"E"
"7118",2042,408,"C"
"7119",1748,681,"D"
"7120",1442,987,"E"
"7121",1762,777,"D"
"7122",1894,559,"C"
"7123",1786,750,"D"
"7124",2179,204,"B"
"7125",2421,36,"A"
"7126",2286,206,"B"
"7127",2659,23,"A"
"7128",1293,851,"E"
"7129",2313,274,"B"
"7130",2720,16,"A"
"7131",3004,146,"A"
"7132",1778,699,"D"
"7133",1808,762,"D"
"7134",1344,845,"E"
"7135",2173,374,"B"
"7136",2894,99,"A"
"7137",1476,806,"E"
"7138",769,982,"E"
"7139",2043,548,"C"
"7140",2236,301,"B"
"7141",2454,99,"A"
"7142",2463,111,"A"
"7143",1772,653,"D"
"7144",1934,483,"C"
"7145",3068,182,"A"
"7146",2887,65,"A"
"7147",1674,795,"D"
"7148",2531,51,"A"
"7149",2356,204,"B"
"7150",2586,70,"A"
"7151",1909,480,"C"
"7152",707,827,"E"
"7153",1857,780,"D"
"7154",1678,728,"D"
"7155",2392,329,"B"
"7156",2383,213,"B"
"7157",1596,715,"D"
"7158",2007,533,"C"
"7159",1742,779,"D"
"7160",2079,525,"C"
"7161",1092,862,"E"
"7162",1555,826,"E"
"7163",2184,369,"B"
"7164",1367,894,"E"
"7165",2325,273,"B"
"7166",2440,104,"A"
"7167",2530,76,"A"
"7168",2370,221,"B"
"7169",1900,590,"C"
"7170",2268,337,"B"
"7171",1057,820,"E"
"7172",1623,709,"D"
"7173",1670,709,"D"
"7174",2090,434,"C"
"7175",2209,303,"B"
"7176",2259,313,"B"
"7177",2140,350,"B"
"7178",1791,739,"D"
"7179",1495,919,"E"
"7180",1977,499,"C"
"7181",2575,119,"A"
"7182",2967,72,"A"
"7183",1571,939,"E"
"7184",2144,218,"B"
"7185",2117,584,"C"
"7186",3281,120,"A"
"7187",1217,958,"E"
