"","matricula","carrera","genero","promedio","edad","peso","altura"
"3009",3009,"MECATRONICA","F",92.53,23,57.5,157.5
"3010",3010,"QUIMICA","F",91.47,23,57.7,157.7
"3011",3011,"ELECTRONICA","M",87.74,22,80.99,180.99
"3012",3012,"ADMINISTRACION","M",87.49,21,76.94,176.94
"3013",3013,"SISTEMAS","F",81.62,20,59.36,159.36
"3014",3014,"SISTEMAS","F",93.75,23,59.37,159.37
"3015",3015,"TIC","F",87.15,21,59.73,159.73
"3016",3016,"MECATRONICA","F",85.52,21,62.77,162.77
"3017",3017,"ELECTRONICA","M",83.46,20,75.13,175.13
"3018",3018,"ADMINISTRACION","M",76.38,18,79.31,179.31
"3019",3019,"MECATRONICA","F",84.88,21,57.38,157.38
"3020",3020,"QUIMICA","F",82.41,20,60.87,160.87
"3021",3021,"ARQUITECTURA","M",86.19,21,79.91,179.91
"3022",3022,"ADMINISTRACION","M",91.35,23,77.7,177.7
"3023",3023,"ELECTRONICA","M",89.34,22,81.65,181.65
"3024",3024,"ADMINISTRACION","M",79.65,19,77.2,177.2
"3025",3025,"ADMINISTRACION","M",86.46,21,79.49,179.49
"3026",3026,"CIVIL","M",82.42,20,85.78,185.78
"3027",3027,"INFORMATICA","F",80.01,19,63.93,163.93
"3028",3028,"ADMINISTRACION","M",81.98,20,87.18,187.18
"3029",3029,"INDUSTRIAL","M",81.17,20,81.47,181.47
"3030",3030,"ELECTRICA","M",82.53,20,76.96,176.96
"3031",3031,"ELECTRONICA","M",90.67,22,78.85,178.85
"3032",3032,"CIVIL","M",79.85,19,76.1,176.1
"3033",3033,"ELECTRONICA","M",87.28,21,75.32,175.32
"3034",3034,"INDUSTRIAL","M",86.15,21,81.81,181.81
"3035",3035,"SISTEMAS","F",85.54,21,58.87,158.87
"3036",3036,"ELECTRICA","M",85.95,21,76.74,176.74
"3037",3037,"ELECTRONICA","M",84.73,21,77.7,177.7
"3038",3038,"ARQUITECTURA","M",85.64,21,77.1,177.1
"3039",3039,"QUIMICA","F",91.75,23,63.52,163.52
"3040",3040,"ELECTRICA","M",91.39,23,89.05,189.05
"3041",3041,"ARQUITECTURA","M",87.54,21,77.75,177.75
"3042",3042,"ELECTRICA","M",84.48,21,82.16,182.16
"3043",3043,"MECANICA","F",90.19,22,59.38,159.38
"3044",3044,"CIVIL","M",81.07,20,79.26,179.26
"3045",3045,"QUIMICA","F",85.8,21,58.88,158.88
"3046",3046,"ADMINISTRACION","M",86.71,21,76.63,176.63
"3047",3047,"ADMINISTRACION","M",88.57,22,80.11,180.11
"3048",3048,"CIVIL","M",84.69,21,81.63,181.63
"3049",3049,"BIOQUIMICA","M",94.24,23,79.02,179.02
"3050",3050,"QUIMICA","F",82.92,20,60.69,160.69
"3051",3051,"ELECTRICA","M",82.41,20,77.63,177.63
"3052",3052,"ELECTRONICA","M",94.2,23,76.38,176.38
"3053",3053,"INDUSTRIAL","F",87.94,22,57.47,157.47
"3054",3054,"CIVIL","M",84.46,21,81.97,181.97
"3055",3055,"ELECTRONICA","M",82.76,20,78.03,178.03
"3056",3056,"ELECTRONICA","M",87.66,21,85.1,185.1
"3057",3057,"ELECTRICA","M",86.82,21,81.09,181.09
"3058",3058,"ARQUITECTURA","M",81.36,20,76.08,176.08
"3059",3059,"QUIMICA","F",85.63,21,59.79,159.79
"3060",3060,"ADMINISTRACION","M",88,22,86.67,186.67
"3061",3061,"INFORMATICA","F",87.57,21,55.77,155.77
"3062",3062,"TIC","F",81.88,20,60.41,160.41
"3063",3063,"TIC","F",92.84,23,56.74,156.74
"3064",3064,"INFORMATICA","F",82.27,20,64.18,164.18
"3065",3065,"ARQUITECTURA","M",86.67,21,78.72,178.72
"3066",3066,"ELECTRICA","M",89.76,22,76.5,176.5
"3067",3067,"TIC","F",86.27,21,60.02,160.02
"3068",3068,"INDUSTRIAL","F",91.09,22,59.34,159.34
"3069",3069,"TIC","F",95.4,24,60.88,160.88
"3070",3070,"QUIMICA","F",89.87,22,54.6,154.6
"3071",3071,"ELECTRICA","M",89.43,22,75.79,175.79
"3072",3072,"ARQUITECTURA","M",82.45,20,74.51,174.51
"3073",3073,"ELECTRONICA","M",91.87,23,81.27,181.27
"3074",3074,"SISTEMAS","F",85.85,21,61.03,161.03
"3075",3075,"QUIMICA","F",87.42,21,56.8,156.8
"3076",3076,"MECATRONICA","F",86.4,21,59.99,159.99
"3077",3077,"INDUSTRIAL","F",85.39,21,55.14,155.14
"3078",3078,"MECATRONICA","F",93.21,23,61.09,161.09
"3079",3079,"TIC","F",93.1,23,62.29,162.29
"3080",3080,"SISTEMAS","F",83.07,20,59.07,159.07
"3081",3081,"MECATRONICA","F",84.54,21,58.99,158.99
"3082",3082,"ELECTRONICA","M",86,21,81.62,181.62
"3083",3083,"ELECTRONICA","M",81.76,20,80.73,180.73
"3084",3084,"SISTEMAS","F",88.13,22,63.16,163.16
"3085",3085,"ELECTRONICA","M",88.05,22,83.17,183.17
"3086",3086,"MECANICA","F",90.7,22,64.96,164.96
"3087",3087,"ADMINISTRACION","M",83.1,20,75.96,175.96
"3088",3088,"SISTEMAS","F",89.48,22,61.03,161.03
"3089",3089,"ARQUITECTURA","M",89.18,22,81.66,181.66
"3090",3090,"ADMINISTRACION","M",85.49,21,79.05,179.05
"3091",3091,"INDUSTRIAL","M",81.63,20,72.85,172.85
"3092",3092,"MECANICA","F",85.12,21,58.85,158.85
"3093",3093,"INFORMATICA","F",91.77,23,59.01,159.01
"3094",3094,"TIC","F",88.5,22,63.54,163.54
"3095",3095,"CIVIL","M",88.06,22,79.92,179.92
"3096",3096,"INFORMATICA","F",76.01,18,58.85,158.85
"3097",3097,"MECATRONICA","F",86.06,21,58.85,158.85
"3098",3098,"BIOQUIMICA","M",88.13,22,79.56,179.56
"3099",3099,"MECANICA","F",82.07,20,58.52,158.52
"3100",3100,"TIC","F",84.35,21,61.27,161.27
"3101",3101,"ELECTRICA","M",87.09,21,82.19,182.19
"3102",3102,"ARQUITECTURA","M",86.57,21,79.38,179.38
"3103",3103,"INDUSTRIAL","F",89.32,22,60.96,160.96
"3104",3104,"ADMINISTRACION","M",85.55,21,81.77,181.77
"3105",3105,"TIC","F",85.84,21,58.1,158.1
"3106",3106,"BIOQUIMICA","M",89.75,22,81.24,181.24
"3107",3107,"MECANICA","F",86.19,21,61.65,161.65
"3108",3108,"ELECTRICA","M",81.56,20,81.37,181.37
"3109",3109,"SISTEMAS","F",82.9,20,61.02,161.02
"3110",3110,"QUIMICA","F",88.68,22,58.99,158.99
"3111",3111,"MECANICA","F",88.66,22,59.18,159.18
"3112",3112,"ARQUITECTURA","M",88.43,22,78.75,178.75
"3113",3113,"QUIMICA","F",87.87,22,60.05,160.05
"3114",3114,"INDUSTRIAL","M",89.92,22,78.77,178.77
"3115",3115,"INFORMATICA","F",84.48,21,61.08,161.08
"3116",3116,"ARQUITECTURA","M",90.86,22,82.4,182.4
"3117",3117,"BIOQUIMICA","M",81.36,20,80.54,180.54
"3118",3118,"MECATRONICA","F",88.65,22,63.92,163.92
"3119",3119,"ELECTRICA","M",84.63,21,75.92,175.92
"3120",3120,"MECANICA","F",88.45,22,63.02,163.02
"3121",3121,"INFORMATICA","F",85.6,21,62.64,162.64
"3122",3122,"ARQUITECTURA","M",84.33,21,76,176
"3123",3123,"ELECTRONICA","M",86.17,21,75.04,175.04
"3124",3124,"ELECTRICA","M",87.08,21,74.41,174.41
"3125",3125,"ELECTRONICA","M",85.98,21,83.26,183.26
"3126",3126,"ELECTRICA","M",85.32,21,80.54,180.54
"3127",3127,"MECATRONICA","F",82.92,20,56.33,156.33
"3128",3128,"QUIMICA","F",90.15,22,59.44,159.44
"3129",3129,"BIOQUIMICA","M",86.16,21,78.4,178.4
"3130",3130,"SISTEMAS","F",86.91,21,59.94,159.94
"3131",3131,"ARQUITECTURA","M",90.64,22,79.21,179.21
"3132",3132,"QUIMICA","F",91.89,23,59.13,159.13
"3133",3133,"QUIMICA","F",91.37,23,64.47,164.47
"3134",3134,"SISTEMAS","F",84.88,21,61.91,161.91
"3135",3135,"MECANICA","F",88.29,22,63.59,163.59
"3136",3136,"CIVIL","M",91.68,23,78.76,178.76
"3137",3137,"TIC","F",81.43,20,54.38,154.38
"3138",3138,"TIC","F",81.27,20,61.32,161.32
"3139",3139,"ELECTRICA","M",86.43,21,77.65,177.65
"3140",3140,"TIC","F",83.95,20,63.81,163.81
"3141",3141,"INDUSTRIAL","F",93.54,23,53.03,153.03
"3142",3142,"INFORMATICA","F",90.34,22,61,161
"3143",3143,"ARQUITECTURA","M",76.73,18,84.24,184.24
"3144",3144,"TIC","F",80.23,19,61.16,161.16
"3145",3145,"MECANICA","F",88.92,22,57,157
"3146",3146,"INFORMATICA","F",87.34,21,59.76,159.76
"3147",3147,"MECANICA","F",93.41,23,60.44,160.44
"3148",3148,"QUIMICA","F",86.74,21,64.46,164.46
"3149",3149,"BIOQUIMICA","M",92.38,23,80.32,180.32
"3150",3150,"ELECTRONICA","M",79.2,19,79.48,179.48
"3151",3151,"CIVIL","M",82.31,20,78.58,178.58
"3152",3152,"ELECTRONICA","M",86.58,21,80.34,180.34
"3153",3153,"TIC","F",84.31,21,60.17,160.17
"3154",3154,"SISTEMAS","F",83.22,20,63.42,163.42
"3155",3155,"MECANICA","F",81.9,20,61,161
"3156",3156,"MECANICA","F",84.13,20,58.69,158.69
"3157",3157,"ELECTRONICA","M",80.61,19,78.18,178.18
"3158",3158,"ARQUITECTURA","M",83.67,20,84.08,184.08
"3159",3159,"MECANICA","F",89.16,22,57.12,157.12
"3160",3160,"BIOQUIMICA","M",83.34,20,79.23,179.23
"3161",3161,"ADMINISTRACION","M",89.19,22,81.78,181.78
"3162",3162,"ADMINISTRACION","M",87.14,21,80.81,180.81
"3163",3163,"TIC","F",87.38,21,54.91,154.91
"3164",3164,"MECANICA","F",78.56,19,61.25,161.25
"3165",3165,"ARQUITECTURA","M",79.37,19,78.94,178.94
"3166",3166,"ADMINISTRACION","M",86.49,21,85.19,185.19
"3167",3167,"BIOQUIMICA","M",92.06,23,84.97,184.97
"3168",3168,"INDUSTRIAL","M",89.28,22,86.58,186.58
"3169",3169,"MECATRONICA","F",85.61,21,58.59,158.59
"3170",3170,"SISTEMAS","F",90.4,22,59.74,159.74
"3171",3171,"TIC","F",85.53,21,56.36,156.36
"3172",3172,"ARQUITECTURA","M",85.97,21,79.44,179.44
"3173",3173,"ARQUITECTURA","M",91.3,23,77.59,177.59
"3174",3174,"BIOQUIMICA","M",81.88,20,73.69,173.69
"3175",3175,"MECATRONICA","F",85.5,21,58.57,158.57
"3176",3176,"SISTEMAS","F",83,20,58.6,158.6
"3177",3177,"MECANICA","F",84.12,20,59.05,159.05
"3178",3178,"ADMINISTRACION","M",80.36,19,82.42,182.42
"3179",3179,"INDUSTRIAL","M",86.42,21,80.72,180.72
"3180",3180,"MECATRONICA","F",89.4,22,60.59,160.59
"3181",3181,"CIVIL","M",85.7,21,79.88,179.88
"3182",3182,"MECATRONICA","F",84.97,21,60.87,160.87
"3183",3183,"BIOQUIMICA","M",88.13,22,82.24,182.24
"3184",3184,"ELECTRICA","M",90.67,22,86.31,186.31
"3185",3185,"INFORMATICA","F",89.42,22,60.71,160.71
"3186",3186,"ELECTRONICA","M",88.77,22,80.81,180.81
"3187",3187,"TIC","F",90.9,22,59.83,159.83
"3188",3188,"INFORMATICA","F",82.57,20,56.86,156.86
"3189",3189,"ARQUITECTURA","M",85.78,21,80.73,180.73
"3190",3190,"ADMINISTRACION","M",89.26,22,76.94,176.94
"3191",3191,"ADMINISTRACION","M",83.94,20,83.33,183.33
"3192",3192,"TIC","F",88.48,22,57.53,157.53
"3193",3193,"QUIMICA","F",86.29,21,57.82,157.82
"3194",3194,"TIC","F",89.59,22,61.93,161.93
"3195",3195,"ADMINISTRACION","M",79.6,19,82.85,182.85
"3196",3196,"SISTEMAS","F",87.15,21,63.37,163.37
"3197",3197,"ARQUITECTURA","M",89.54,22,85.65,185.65
"3198",3198,"MECATRONICA","F",87.91,22,60.54,160.54
"3199",3199,"INDUSTRIAL","F",90.99,22,60.96,160.96
"3200",3200,"CIVIL","M",85.74,21,81.87,181.87
"3201",3201,"MECANICA","F",85.61,21,59.26,159.26
"3202",3202,"QUIMICA","F",88.97,22,58.31,158.31
"3203",3203,"INDUSTRIAL","F",85.36,21,60.06,160.06
"3204",3204,"QUIMICA","F",90.95,22,59.53,159.53
"3205",3205,"BIOQUIMICA","M",93.21,23,77.45,177.45
"3206",3206,"INDUSTRIAL","M",84.03,20,84.2,184.2
"3207",3207,"MECANICA","F",82.23,20,55.62,155.62
"3208",3208,"BIOQUIMICA","M",90.58,22,79.57,179.57
"3209",3209,"ELECTRONICA","M",88.49,22,78.13,178.13
"3210",3210,"MECANICA","F",88.49,22,58.61,158.61
"3211",3211,"SISTEMAS","F",82.66,20,60.41,160.41
"3212",3212,"ELECTRICA","M",86.58,21,77.1,177.1
"3213",3213,"MECANICA","F",89.67,22,63.25,163.25
"3214",3214,"ELECTRICA","M",84.73,21,75.82,175.82
"3215",3215,"MECATRONICA","F",87.18,21,62.84,162.84
"3216",3216,"INFORMATICA","F",77.98,19,61.72,161.72
"3217",3217,"MECANICA","F",90.12,22,64.28,164.28
"3218",3218,"ELECTRONICA","M",81.18,20,83.42,183.42
"3219",3219,"MECANICA","F",80.51,19,62.66,162.66
"3220",3220,"MECANICA","F",90.51,22,64.28,164.28
"3221",3221,"SISTEMAS","F",88.55,22,58.79,158.79
"3222",3222,"MECATRONICA","F",84.02,20,59.52,159.52
"3223",3223,"ARQUITECTURA","M",84.54,21,81.79,181.79
"3224",3224,"CIVIL","M",89.1,22,81.42,181.42
"3225",3225,"MECATRONICA","F",89.78,22,63.55,163.55
"3226",3226,"TIC","F",85.82,21,58.48,158.48
"3227",3227,"ADMINISTRACION","M",83.68,20,76.59,176.59
"3228",3228,"MECANICA","F",84.62,21,63.18,163.18
"3229",3229,"MECANICA","F",87.5,21,60.25,160.25
"3230",3230,"QUIMICA","F",85.35,21,61.01,161.01
"3231",3231,"TIC","F",82.56,20,61.97,161.97
"3232",3232,"ARQUITECTURA","M",82.8,20,78.27,178.27
"3233",3233,"ELECTRICA","M",85.92,21,81.37,181.37
"3234",3234,"TIC","F",85.96,21,57.96,157.96
"3235",3235,"BIOQUIMICA","M",84.27,20,80.06,180.06
"3236",3236,"INDUSTRIAL","M",85.37,21,81.99,181.99
"3237",3237,"INDUSTRIAL","M",86.66,21,78.35,178.35
"3238",3238,"INDUSTRIAL","F",87.74,22,59.6,159.6
"3239",3239,"QUIMICA","F",91.8,23,63.34,163.34
"3240",3240,"INDUSTRIAL","F",94.82,24,58.98,158.98
"3241",3241,"INFORMATICA","F",87.81,22,60.43,160.43
"3242",3242,"MECANICA","F",82.91,20,59.27,159.27
"3243",3243,"INFORMATICA","F",88.52,22,57.04,157.04
"3244",3244,"ARQUITECTURA","M",81.99,20,81.16,181.16
"3245",3245,"CIVIL","M",91.17,22,74.8,174.8
"3246",3246,"INDUSTRIAL","M",83.06,20,80.37,180.37
"3247",3247,"CIVIL","M",87.07,21,81.06,181.06
"3248",3248,"INDUSTRIAL","F",92.7,23,57.48,157.48
"3249",3249,"ELECTRONICA","M",88.43,22,81.01,181.01
"3250",3250,"SISTEMAS","F",86.06,21,58.4,158.4
"3251",3251,"ARQUITECTURA","M",88.22,22,82.75,182.75
"3252",3252,"ELECTRICA","M",91.73,23,81.13,181.13
"3253",3253,"TIC","F",83.02,20,62.31,162.31
"3254",3254,"INDUSTRIAL","F",88.14,22,59.04,159.04
"3255",3255,"ELECTRICA","M",90.63,22,82.8,182.8
"3256",3256,"ELECTRONICA","M",84.15,20,79.88,179.88
"3257",3257,"ARQUITECTURA","M",87.83,22,87,187
"3258",3258,"INFORMATICA","F",85.74,21,59.48,159.48
"3259",3259,"INDUSTRIAL","M",86.38,21,76.89,176.89
"3260",3260,"ADMINISTRACION","M",89.81,22,84.5,184.5
"3261",3261,"ELECTRONICA","M",85.47,21,79.18,179.18
"3262",3262,"ARQUITECTURA","M",85.46,21,81.39,181.39
"3263",3263,"ARQUITECTURA","M",84.66,21,80.8,180.8
"3264",3264,"CIVIL","M",83.07,20,79.92,179.92
"3265",3265,"QUIMICA","F",78.47,19,59.03,159.03
"3266",3266,"ARQUITECTURA","M",83.51,20,81.66,181.66
"3267",3267,"ADMINISTRACION","M",91.89,23,81.9,181.9
"3268",3268,"QUIMICA","F",85.76,21,59.78,159.78
"3269",3269,"ADMINISTRACION","M",81.57,20,85.84,185.84
"3270",3270,"QUIMICA","F",84.01,20,59.94,159.94
"3271",3271,"MECANICA","F",81.19,20,61.38,161.38
"3272",3272,"ARQUITECTURA","M",80.79,19,79.23,179.23
"3273",3273,"TIC","F",89.23,22,58.74,158.74
"3274",3274,"INDUSTRIAL","F",84.99,21,60.41,160.41
"3275",3275,"ELECTRONICA","M",88.35,22,78.64,178.64
"3276",3276,"TIC","F",83.83,20,63.31,163.31
"3277",3277,"INFORMATICA","F",81,20,64.15,164.15
"3278",3278,"ARQUITECTURA","M",83.95,20,74.1,174.1
"3279",3279,"ADMINISTRACION","M",83.26,20,76.42,176.42
"3280",3280,"ELECTRONICA","M",82.77,20,83.13,183.13
"3281",3281,"SISTEMAS","F",85.94,21,58.94,158.94
"3282",3282,"ELECTRONICA","M",89.44,22,84.34,184.34
"3283",3283,"MECANICA","F",86.15,21,62.32,162.32
"3284",3284,"INFORMATICA","F",78.99,19,59.57,159.57
"3285",3285,"INFORMATICA","F",92.56,23,55.65,155.65
"3286",3286,"INFORMATICA","F",90.09,22,61.71,161.71
"3287",3287,"SISTEMAS","F",94.36,23,59.46,159.46
"3288",3288,"MECATRONICA","F",85.17,21,58.47,158.47
"3289",3289,"SISTEMAS","F",93.18,23,60.82,160.82
"3290",3290,"QUIMICA","F",86.81,21,61.51,161.51
"3291",3291,"CIVIL","M",84.71,21,77.35,177.35
"3292",3292,"TIC","F",83.11,20,57.75,157.75
"3293",3293,"MECANICA","F",80.93,20,56.22,156.22
"3294",3294,"CIVIL","M",89.59,22,77.72,177.72
"3295",3295,"BIOQUIMICA","M",90.48,22,78.14,178.14
"3296",3296,"MECATRONICA","F",89.96,22,59.94,159.94
"3297",3297,"QUIMICA","F",88.44,22,57.07,157.07
"3298",3298,"TIC","F",87,21,60.01,160.01
"3299",3299,"MECANICA","F",86.89,21,62.49,162.49
"3300",3300,"SISTEMAS","F",92.91,23,62.98,162.98
"3301",3301,"INDUSTRIAL","M",84.46,21,79.58,179.58
"3302",3302,"ELECTRONICA","M",83.66,20,79.03,179.03
"3303",3303,"ELECTRICA","M",87.43,21,81.51,181.51
"3304",3304,"ARQUITECTURA","M",83.97,20,80.92,180.92
"3305",3305,"ELECTRONICA","M",81.59,20,78.61,178.61
"3306",3306,"QUIMICA","F",82.89,20,58.37,158.37
"3307",3307,"ADMINISTRACION","M",87.74,22,83.68,183.68
"3308",3308,"MECATRONICA","F",92.58,23,60.91,160.91
"3309",3309,"INDUSTRIAL","F",91.4,23,59.5,159.5
"3310",3310,"QUIMICA","F",82.17,20,60.14,160.14
"3311",3311,"MECATRONICA","F",86.61,21,53.29,153.29
"3312",3312,"TIC","F",93.04,23,58.02,158.02
"3313",3313,"CIVIL","M",90.88,22,77.61,177.61
"3314",3314,"MECANICA","F",89.29,22,63.67,163.67
"3315",3315,"BIOQUIMICA","M",86.73,21,79.18,179.18
"3316",3316,"TIC","F",90.24,22,58.81,158.81
"3317",3317,"ARQUITECTURA","M",89.77,22,82.89,182.89
"3318",3318,"MECATRONICA","F",85.33,21,60.94,160.94
"3319",3319,"MECATRONICA","F",83.24,20,60.09,160.09
"3320",3320,"MECATRONICA","F",85,21,65.52,165.52
"3321",3321,"MECANICA","F",81.03,20,64.66,164.66
"3322",3322,"SISTEMAS","F",89.04,22,61.66,161.66
"3323",3323,"ELECTRONICA","M",85.64,21,78.64,178.64
"3324",3324,"QUIMICA","F",77.91,19,60.42,160.42
"3325",3325,"CIVIL","M",82.2,20,78.29,178.29
"3326",3326,"ADMINISTRACION","M",87.34,21,73.3,173.3
"3327",3327,"INFORMATICA","F",89.54,22,59.63,159.63
"3328",3328,"ARQUITECTURA","M",87.3,21,78.9,178.9
"3329",3329,"ADMINISTRACION","M",82.05,20,80.76,180.76
"3330",3330,"ELECTRICA","M",83.4,20,81.63,181.63
"3331",3331,"ARQUITECTURA","M",96.62,24,83.5,183.5
"3332",3332,"MECATRONICA","F",90.98,22,58.06,158.06
"3333",3333,"ARQUITECTURA","M",87.12,21,80,180
"3334",3334,"ELECTRICA","M",85.63,21,81.28,181.28
"3335",3335,"ELECTRICA","M",85.82,21,78.75,178.75
"3336",3336,"ELECTRONICA","M",88.74,22,76.45,176.45
"3337",3337,"SISTEMAS","F",85.25,21,58.92,158.92
"3338",3338,"INFORMATICA","F",84.11,20,59.01,159.01
"3339",3339,"MECATRONICA","F",85.05,21,59.59,159.59
"3340",3340,"CIVIL","M",86.1,21,77.85,177.85
"3341",3341,"CIVIL","M",89.36,22,77.9,177.9
"3342",3342,"ELECTRICA","M",78.38,19,80.37,180.37
"3343",3343,"TIC","F",92.75,23,59.61,159.61
"3344",3344,"ELECTRONICA","M",86.62,21,74.45,174.45
"3345",3345,"ADMINISTRACION","M",87.44,21,84.51,184.51
"3346",3346,"ADMINISTRACION","M",88.24,22,79.81,179.81
"3347",3347,"ELECTRICA","M",83.73,20,81.78,181.78
"3348",3348,"QUIMICA","F",82.12,20,58.73,158.73
"3349",3349,"CIVIL","M",82.52,20,77.9,177.9
"3350",3350,"ARQUITECTURA","M",87.96,22,80.2,180.2
"3351",3351,"INFORMATICA","F",88.2,22,64.12,164.12
"3352",3352,"SISTEMAS","F",81.81,20,60.73,160.73
"3353",3353,"ARQUITECTURA","M",85.68,21,84.06,184.06
"3354",3354,"ARQUITECTURA","M",80.88,20,76.97,176.97
"3355",3355,"TIC","F",87.34,21,58.3,158.3
"3356",3356,"ADMINISTRACION","M",84.23,20,77.73,177.73
"3357",3357,"TIC","F",83.22,20,64.09,164.09
"3358",3358,"TIC","F",86.96,21,58.89,158.89
"3359",3359,"SISTEMAS","F",89.94,22,58.27,158.27
"3360",3360,"INFORMATICA","F",80.14,19,59.51,159.51
"3361",3361,"INDUSTRIAL","M",84.26,20,79.95,179.95
"3362",3362,"MECATRONICA","F",92.66,23,61.39,161.39
"3363",3363,"TIC","F",87.96,22,62.87,162.87
"3364",3364,"MECATRONICA","F",95.07,24,58.33,158.33
"3365",3365,"MECANICA","F",81.15,20,58.69,158.69
"3366",3366,"MECANICA","F",86.53,21,62.32,162.32
"3367",3367,"SISTEMAS","F",82.84,20,61.06,161.06
"3368",3368,"ELECTRICA","M",90.13,22,73.83,173.83
"3369",3369,"INFORMATICA","F",90.63,22,60.35,160.35
"3370",3370,"MECANICA","F",87.59,21,58.35,158.35
"3371",3371,"INFORMATICA","F",91.81,23,61.79,161.79
"3372",3372,"ARQUITECTURA","M",89.35,22,76.83,176.83
"3373",3373,"ARQUITECTURA","M",81,20,79.01,179.01
"3374",3374,"ARQUITECTURA","M",85.08,21,79.13,179.13
"3375",3375,"CIVIL","M",89.55,22,80.87,180.87
"3376",3376,"ADMINISTRACION","M",78.03,19,83.75,183.75
"3377",3377,"SISTEMAS","F",87.12,21,59.9,159.9
"3378",3378,"INFORMATICA","F",84.48,21,57.26,157.26
"3379",3379,"INFORMATICA","F",84.53,21,55.41,155.41
"3380",3380,"INFORMATICA","F",82.16,20,58.57,158.57
"3381",3381,"ADMINISTRACION","M",87.28,21,85.9,185.9
"3382",3382,"INDUSTRIAL","F",86.94,21,57.36,157.36
"3383",3383,"BIOQUIMICA","M",88.04,22,76.85,176.85
"3384",3384,"ELECTRICA","M",87.29,21,78.85,178.85
"3385",3385,"CIVIL","M",87.54,21,78.54,178.54
"3386",3386,"TIC","F",87.83,22,57.05,157.05
"3387",3387,"QUIMICA","F",83.76,20,59.19,159.19
"3388",3388,"ELECTRONICA","M",89.54,22,77.45,177.45
"3389",3389,"ELECTRONICA","M",89.79,22,77.06,177.06
"3390",3390,"CIVIL","M",86.27,21,75.2,175.2
"3391",3391,"CIVIL","M",85.05,21,77.46,177.46
"3392",3392,"SISTEMAS","F",86.26,21,58.62,158.62
"3393",3393,"ARQUITECTURA","M",89.36,22,79.34,179.34
"3394",3394,"ARQUITECTURA","M",84.19,20,77.84,177.84
"3395",3395,"ARQUITECTURA","M",88.89,22,86.03,186.03
"3396",3396,"INFORMATICA","F",88.44,22,58.41,158.41
"3397",3397,"TIC","F",78.88,19,61.08,161.08
"3398",3398,"INFORMATICA","F",83.63,20,59.1,159.1
"3399",3399,"BIOQUIMICA","M",81.62,20,79.9,179.9
"3400",3400,"SISTEMAS","F",90.01,22,54.17,154.17
"3401",3401,"QUIMICA","F",82.37,20,59.97,159.97
"3402",3402,"ARQUITECTURA","M",84.53,21,82.84,182.84
"3403",3403,"ELECTRICA","M",85.19,21,77.29,177.29
"3404",3404,"MECANICA","F",90.12,22,52.77,152.77
"3405",3405,"ARQUITECTURA","M",87.87,22,79.53,179.53
"3406",3406,"MECATRONICA","F",85.69,21,59.19,159.19
"3407",3407,"QUIMICA","F",83.53,20,60.31,160.31
"3408",3408,"CIVIL","M",87.75,22,81,181
"3409",3409,"ADMINISTRACION","M",85.63,21,80.64,180.64
"3410",3410,"QUIMICA","F",77.05,18,55.13,155.13
"3411",3411,"CIVIL","M",89.3,22,75.65,175.65
"3412",3412,"INFORMATICA","F",87.64,21,58.42,158.42
"3413",3413,"INDUSTRIAL","F",84.47,21,63.9,163.9
"3414",3414,"QUIMICA","F",86.54,21,61.71,161.71
"3415",3415,"ELECTRONICA","M",83.41,20,79.98,179.98
"3416",3416,"ELECTRICA","M",93.03,23,83.98,183.98
"3417",3417,"ARQUITECTURA","M",86.4,21,80.85,180.85
"3418",3418,"MECANICA","F",90.81,22,63.24,163.24
"3419",3419,"ARQUITECTURA","M",90.7,22,79.43,179.43
"3420",3420,"BIOQUIMICA","M",83.53,20,81.84,181.84
"3421",3421,"TIC","F",83.61,20,62.7,162.7
"3422",3422,"QUIMICA","F",86.95,21,62.17,162.17
"3423",3423,"CIVIL","M",84.68,21,80.51,180.51
"3424",3424,"ELECTRONICA","M",89.87,22,78.97,178.97
"3425",3425,"SISTEMAS","F",86.6,21,59.61,159.61
"3426",3426,"TIC","F",87.78,22,58.66,158.66
"3427",3427,"QUIMICA","F",79.88,19,57.23,157.23
"3428",3428,"MECANICA","F",83.68,20,57.7,157.7
"3429",3429,"BIOQUIMICA","M",86.96,21,79.35,179.35
"3430",3430,"INDUSTRIAL","F",87.5,21,56.57,156.57
"3431",3431,"CIVIL","M",82.67,20,81.97,181.97
"3432",3432,"QUIMICA","F",86.1,21,63.44,163.44
"3433",3433,"ARQUITECTURA","M",84.72,21,76.82,176.82
"3434",3434,"MECANICA","F",88.8,22,61.59,161.59
"3435",3435,"QUIMICA","F",87.03,21,61.54,161.54
"3436",3436,"ADMINISTRACION","M",86.08,21,78.87,178.87
"3437",3437,"BIOQUIMICA","M",89.82,22,80.84,180.84
"3438",3438,"ADMINISTRACION","M",85.44,21,82.73,182.73
"3439",3439,"ELECTRICA","M",86.3,21,82.99,182.99
"3440",3440,"ELECTRICA","M",86.06,21,81.82,181.82
"3441",3441,"ADMINISTRACION","M",86.52,21,82.94,182.94
"3442",3442,"QUIMICA","F",87.67,21,60.07,160.07
"3443",3443,"SISTEMAS","F",89.06,22,59.15,159.15
"3444",3444,"ARQUITECTURA","M",87.09,21,81.36,181.36
"3445",3445,"QUIMICA","F",86.79,21,61.72,161.72
"3446",3446,"INDUSTRIAL","M",85.62,21,80.32,180.32
